Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,Public,Emerson Elementary School,8702 7th Ave SE,Snohomish,93.1,K-12
,Public,Emerson High School,10903 NE 53rd St,King,100.0,K-12
,Public,Emerson K-12,10903 NE 53rd St,King,92.68,K-12
,Public,Employment Transition Program,33250 21st Ave SW,King,96.0,K-12
,Public,Enatai Elementary School,10700 SE 25th St,King,88.49,K-12
,Public,Endeavor High School,4624 W 10th Ave,Benton,98.63,K-12
,Public,Endeavor Middle School,6527 Patton Blvd NE,Grant,96.0,K-12
,Public,Endeavour Elementary,12300 Harbour Pointe Blvd,Snohomish,96.57,K-12
,Public,Endeavour Elementary School,26205 SE Issaquah Fall City Rd,King,98.95,K-12
,Public,Endeavour Elementary School,2701 NE Four Seasons Ln,Clark,91.2,K-12
,Public,Endicott/St John Elementary and Middle School,308 School Dr,Whitman,97.37,K-12
,Public,English Crossing Elementary,16728 16th Dr NW,Snohomish,93.07,K-12
,Private,Enlightium Preparatory Academy,4224 E 4th Ave,Spokane,21.62,K-12
,Public,Enterprise Elementary School,35101 5th Ave SW,King,90.2,K-12
,Public,Enterprise Middle School,5200 Paradise Dr,Benton,98.2,K-12
,Public,Entiat Middle and High School,2650 Entiat Way,Chelan,98.94,K-12
,Public,Enumclaw Middle School,550 Semanski St,King,92.31,K-12
,Public,Enumclaw Sr High School,226 Semanski St,King,90.92,K-12
,Public,Environmental & Adventure School,8040 NE 132nd St,King,98.59,K-12
,Public,Envision Career Academy,411 College St NE,Thurston,93.31,K-12
,Public,Ephrata High School,333 4th Ave NW,Grant,94.71,K-12
,Public,Ephrata Middle School,384 A St SE,Grant,95.3,K-12
,Private,Epiphany School,3611 E Denny Way,King,100.0,K-12
,Public,ESD 105 Open Doors,33 S 2nd Ave,Yakima,95.5,K-12
,Public,Esquire Hills Elementary,2650 NE John Carlson Rd,Kitsap,95.71,K-12
,Private,Eton School,2701 Bel Red Rd,King,99.12,K-12
,Public,EV Online,3830 N Sullivan Rd,Spokane,95.0,K-12
,Public,EV Parent Partnership,12325 E Grace Ave,Spokane,67.41,K-12
,Public,Evaline Elementary School,111 Schoolhouse Rd,Lewis,91.38,K-12
,Private,Evangel Classical School,9015 44th Dr NE,Snohomish,47.74,K-12
,Private,Everett Christian School,2221 Cedar St,Snohomish,81.67,K-12
,Public,Everett High School,2416 Colby Ave,Snohomish,95.84,K-12
,Private,Everett Montessori Academy,2702 Rockefeller Ave,Snohomish,90.91,K-12
,Public,Everett Reengagement Academy,3516 Rucker Ave,Snohomish,89.42,K-12
,Public,Everett Virtual Academy,3700 Federal Ave,Snohomish,100.0,K-12
,Private,Evergreen Academy Elementary School - Bothell,16017 118th Pl NE,King,98.03,K-12
,Private,Evergreen Christian Private School,3405 S 336th St,King,37.5,K-12
,Public,Evergreen Elementary,1632 Key Peninsula Hwy SW,Pierce,91.32,K-12
,Public,Evergreen Elementary School,900 W Franklin St,Mason,96.26,K-12
,Public,Evergreen Elementary School,215 W Elmore Ave,Spokane,93.99,K-12
,Public,Evergreen Elementary School,1007 McGarigle Rd,Skagit,94.31,K-12
,Public,Evergreen Forest Elementary,3025 Marvin Rd SE,Thurston,96.87,K-12
,Public,Evergreen Heights Elementary,5602 S 316th St,King,95.9,K-12
,Public,Evergreen High School,14300 NE 18th St,Clark,95.39,K-12
,Public,Evergreen High School,830 SW 116th St,King,96.5,K-12
,Private,Evergreen Lutheran High School,7306 Waller Rd E,Pierce,94.17,K-12
,Public,Evergreen Middle School,7621 Beverly Ln,Snohomish,96.81,K-12
,Public,Evergreen Middle School,26630 40th Ave S,King,97.83,K-12
,Public,Evergreen Middle School,14221 E 16th Ave,Spokane,96.52,K-12
,Public,Evergreen Primary,7102 40th St W,Pierce,95.51,K-12
,Public,Evergreen School,3341 Addy Gifford Rd,Stevens,82.76,K-12
,Public,Everson Elementary,216 Everson Goshen Rd,Whatcom,93.98,K-12
,Public,Expedition Elementary,18717 108th Avenue Ct E,Pierce,96.06,K-12
,Private,Explorations Academy,1701 Ellis St,Whatcom,86.67,K-12
,Public,Explorer Academy,2689 Hoover Ave SE,Kitsap,98.38,K-12
,Public,Explorer Community School,7040 208th Ave NE,King,100.0,K-12
,Public,Explorer Middle School,9600 Sharon Dr,Snohomish,97.93,K-12
,Private,Explorer West Middle School,10015 28th Ave SW,King,99.06,K-12
,Public,Fairhaven Middle School,110 Park Ridge Rd,Whatcom,95.8,K-12
,Public,Fairmount Elementary,11401 Beverly Park Rd,Snohomish,92.94,K-12
,Public,Fairmount Park Elementary School,3800 SW Findlay St,King,97.52,K-12
,Public,Fairview Middle School,8107 Central Valley Rd NE,Kitsap,98.89,K-12
,Public,Fairwood Elementary School,16600 148th Ave SE,King,92.64,K-12
,Private,Faith Baptist Academy,2804 E Euclid Ave,Spokane,55.26,K-12
,Private,Faith Lutheran School - Lacey,7075 Pacific Ave SE,Thurston,91.14,K-12
,Private,Faith Lutheran School - Tacoma,113 S 96th St,Pierce,81.08,K-12
,Public,Fall City Elementary,33314 SE 42nd St,King,98.22,K-12
,Private,Family Academy,17901 3rd Ave NE,Snohomish,43.45,K-12
,Public,Family Link,9600 SW 204th St,King,65.79,K-12
,Public,Farwell Elementary School,13005 N Crestline St,Spokane,93.06,K-12
,Public,Fawcett Elementary School,126 E 60th St,Pierce,95.0,K-12
,Public,Federal Way High School,30611 16th Ave S,King,97.83,K-12
,Public,Federal Way Public Academy,34620 9th Ave S,King,91.39,K-12
,Public,Felida Elementary School,2700 NW 119th St,Clark,95.95,K-12
,Private,Fellowship Christian School,7710 Evergreen Way,Snohomish,87.89,K-12
,Public,Fern Hill Elementary School,8442 S Park Ave,Pierce,95.04,K-12
,Public,Ferndale High School,5830 Golden Eagle Dr,Whatcom,96.0,K-12
,Public,Ferndale Re-Engagement,6041 Vista Dr,Whatcom,95.7,K-12
,Public,Ferndale Virtual Academy,5830 Golden Eagle Drive,Whatcom,94.0,K-12
,Public,Fernwood Elementary,3933 Jewell Rd,Snohomish,99.32,K-12
,Public,Ferris High School,3020 E 37th Ave,Spokane,95.37,K-12
,Public,Ferrucci Jr High,3213 Wildwood Park Dr,Pierce,97.54,K-12
,Public,Ferry County Open Doors,47 Curlew School Rd,Ferry,70.18,K-12
,Public,Fidalgo Elementary,13590 Gibralter Rd,Skagit,91.45,K-12
,Private,Fiddlehead Montessori,2702 R Ave,Skagit,82.76,K-12
,Public,Fife Elementary School,5804 20th St E,Pierce,93.17,K-12
,Public,Fife High School,5616 20th St E,Pierce,96.86,K-12
,Public,Fife Open Doors,5804 20th St E,Pierce,96.77,K-12
,Public,Finch Elementary,3717 N Milton St,Spokane,94.89,K-12
,Public,Finn Hill Middle School,8040 NE 132nd St,King,97.81,K-12
,Public,Fircrest Elementary School,12001 NE 9th St,Clark,95.25,K-12
,Public,Firgrove Elementary,13918 Meridian E,Pierce,95.5,K-12
,Private,Firm Foundation Christian School,1919 SW 25th Ave,Clark,67.38,K-12
,Public,First Creek Middle School,1801 E 56th St,Pierce,98.96,K-12
,Private,First Presbyterian Christian School,318 S Cedar St,Spokane,96.15,K-12
,Public,Fisher Elementary School,501 14th St,Whatcom,88.16,K-12
,Public,Fishers Landing Elementary School,3800 SE Hiddenbrook Dr,Clark,95.86,K-12
,Private,Five Acre School,515 Lotzgesell Rd,Clallam,68.52,K-12
,Public,Flett Middle School,5020 W Wellesley,Spokane,97.49,K-12
,Private,Foothills Christian School,730 N 16th St,Skagit,67.86,K-12
,Public,Foothills Elementary,10621 234th Ave E,Pierce,87.78,K-12
,Public,Foothills Middle School,1410 Maple St,Chelan,98.71,K-12
,Public,Fords Prairie Elementary,1620 Harrison Ave,Lewis,95.69,K-12
,Private,Forest Park Adventist Christian School,4120 Federal Ave,Snohomish,93.18,K-12
,Private,Forest Ridge School of the Sacred Heart,4800 139th Ave SE,King,100.0,K-12
,Public,Forest View Elementary School,5601 156th St SE,Snohomish,97.95,K-12
,Public,Forks Elementary School,301 S Elderberry Ave,Clallam,87.5,K-12
,Public,Forks High School,261 S Spartan Ave,Clallam,93.39,K-12
,Public,Forks Middle School,121 S Spartan Ave,Clallam,90.5,K-12
,Public,Fort Colville Elementary,1212 E Ivy Ave,Stevens,84.28,K-12
,Public,Fort Stevens Elementary,16525 100th Way SE,Thurston,96.65,K-12
,Public,Fort Vancouver High School,5700 E 18th St,Clark,91.56,K-12
,Public,Foss High School,2112 S Tyler St,Pierce,97.65,K-12
,Public,Foster Senior High School,4242 S 144th St,King,96.86,K-12
,Public,Four Heroes Elementary,9101 Lakewood Dr SW,Pierce,97.02,K-12
,Public,Frances Scott Elementary,3737 E 5th Ave,Spokane,97.0,K-12
,Public,Frank Love Elementary,303 224th St SW,Snohomish,97.15,K-12
,Public,Frank Wagner Elementary,115 Dickinson St,Snohomish,96.26,K-12
,Public,Franklin Elementary,2627 E 17th Ave,Spokane,90.89,K-12
,Public,Franklin Elementary,850 SE Klemgard St,Whitman,97.81,K-12
,Public,Franklin Elementary,2505 S Washington St,Clallam,96.73,K-12
,Public,Franklin Elementary,12434 NE 60th St,King,99.63,K-12
,Public,Franklin Elementary School,1402 S Lawrence St,Pierce,96.55,K-12
,Public,Franklin High School,3013 S Mount Baker Blvd,King,96.49,K-12
,Public,Franklin Middle School,410 S 19th Ave,Yakima,99.14,K-12
,Public,Franklin Pierce High School,11002 18th Ave E,Pierce,98.33,K-12
,Public,Frantz Coe Elementary School,2424 7th Ave W,King,97.92,K-12
,Public,Frederickson Elementary,17218 74th Ave E,Pierce,95.23,K-12
,Public,Freeman Elementary School,14917 S Jackson Rd,Spokane,88.08,K-12
,Public,Freeman High School,14626 S Jackson Rd,Spokane,94.76,K-12
,Public,Freeman Middle School,14917 S Jackson Rd,Spokane,94.79,K-12
,Private,French American School of Puget Sound,3795 E Mercer Way,King,99.36,K-12
,Private,French Immersion School of Washington,4211 W Lake Sammamish Pkwy SE,King,99.37,K-12
,Public,Friday Harbor Elementary School,95 Grover St,San Juan,93.12,K-12
,Public,Friday Harbor High School,45 Blair Ave,San Juan,97.85,K-12
,Public,Friday Harbor Middle School,85 Blair Ave,San Juan,98.14,K-12
,Public,Frontier Middle School,517 W 3rd Ave,Grant,95.89,K-12
,Public,Frontier Middle School,22110 108th Ave E,Pierce,94.84,K-12
,Public,Frontier Middle School,7600 NE 166th Ave,Clark,94.08,K-12
,Public,Frost Elementary,11801 NE 140th St,King,98.42,K-12
,Public,Fruit Valley Elementary School,3410 Fruit Valley Rd,Clark,85.95,K-12
,Public,Fruitland Elementary,1515 S Fruitland,Pierce,96.68,K-12
,Public,Fryelands Elementary,15286 Fryelands Blvd SE,Snohomish,95.48,K-12
,Public,Fuerza Elementary,6011 W 10th Pl,Benton,99.67,K-12
,Public,Futurus High School,906 Johnson Rd,Lewis,93.69,K-12
,Public,Gaiser Middle School,3000 NE 99th St,Clark,92.14,K-12
,Private,Garden City Academy,1610 Orchard Ave,Chelan,100.0,K-12
,Public,Garden Heights Elementary,707 E Nelson Rd,Grant,92.53,K-12
,Public,Garfield at Palouse High School,600 E Alder St,Whitman,93.18,K-12
,Public,Garfield Elementary,810 N 3rd St,Whitman,93.33,K-12
,Public,Garfield Elementary,222 W Knox Ave,Spokane,94.52,K-12
,Public,Garfield Elementary School,2215 Pine St,Snohomish,91.65,K-12
,Public,Garfield Elementary School,612 N 6th Ave,Yakima,98.28,K-12
,Public,Garfield Elementary School,325 Plymouth St NW,Thurston,93.0,K-12
,Public,Garfield High School,400 23rd Ave,King,97.4,K-12
,Public,Garfield Middle School,810 N 3rd St,Whitman,97.3,K-12
,Public,Garrison Middle School,906 Chase Ave,Walla Walla,99.1,K-12
,Public,Garry Middle School,725 E Joseph Ave,Spokane,96.32,K-12
,Public,Gate Program,3100 E 18th St,Clark,81.25,K-12
,Public,Gates Secondary School,4608 128th St E,Pierce,99.0,K-12
,Public,Gateway Middle School,15404 Silver Firs Dr,Snohomish,98.61,K-12
,Public,Gatewood Elementary School,4320 SW Myrtle St,King,99.3,K-12
,Public,Gause Elementary,1100 34th St,Clark,92.96,K-12
,Public,Geiger Montessori School,7401 S 8th St,Pierce,97.33,K-12
,Public,Genesee Hill Elementary,5013 SW Dakota St,King,98.5,K-12
,Public,Geneva Elementary School,1401 Geneva St,Whatcom,93.57,K-12
,Public,George Bush Middle School,2120 83rd Ave SW,Thurston,95.9,K-12
,Public,George C Marshall Elementary,6400 MacArthur Blvd,Clark,92.67,K-12
,Public,George Elementary,401 Washington Way,Grant,95.83,K-12
,Public,George T. Daniel Elementary School,11310 SE 248th St,King,88.08,K-12
,Private,Gersh Academy,5410 194th Ave SE,King,95.24,K-12
,Public,Gess Elementary,405 E Lincoln Ave,Stevens,88.61,K-12
,Public,Gibson Ek High School,379 1st Pl SE,King,98.94,K-12
,Private,Giddens School,2120 21st Ave S,King,100.0,K-12
,Private,Gig Harbor Academy,6820 32nd St NW,Pierce,98.21,K-12
,Public,Gig Harbor High,5101 Rosedale St,Pierce,97.6,K-12
,Public,Gilbert Elementary School,4400 Douglas Dr,Yakima,97.37,K-12
,Public,Gildo Rey Elementary School,1005 37th St SE,King,95.82,K-12
,Public,Glacier Middle School,240 N C St,Pierce,95.44,K-12
,Public,Glacier Middle School,2450 S 142nd St,King,94.9,K-12
,Public,Glacier Park Elementary,23700 SE 280th St,King,96.36,K-12
,Public,Glacier Peak High School,7401 144th Pl SE,Snohomish,96.59,K-12
,Public,Glacier View Junior High,12807 184th St E,Pierce,98.11,K-12
,Private,Glendale Christian School,13455 2nd Ave SW,King,79.63,K-12
,Public,Glenridge Elementary,19405 120th Ave SE,King,95.0,K-12
,Public,Glenwood Elementary,320 N Bunnell St,Klickitat,94.74,K-12
,Public,Glenwood Elementary,2221 103rd Ave SE,Snohomish,96.4,K-12
,Public,Glenwood Heights Primary,9716 NE 134th St,Clark,84.2,K-12
,Public,Glenwood Secondary,320 N Bunnell St,Klickitat,100.0,K-12
,Private,Global Idea School,9900 Willows Rd NE,King,100.0,K-12
,Public,Glover Middle School,2330 W Longfellow Ave,Spokane,96.11,K-12
,Public,Gold Bar Elementary,419 Lewis Ave,Snohomish,94.12,K-12
,Private,Goldendale Adventist Christian,47 Bickleton Hwy,Klickitat,33.33,K-12
,Public,Goldendale High School,525 E Simcoe Dr,Klickitat,75.97,K-12
,Public,Goldendale Middle School,520 E Collins St,Klickitat,86.29,K-12
,Public,Goldendale Primary School,820 S Schuster St,Klickitat,82.69,K-12
,Private,Gonzaga Preparatory School,1224 E Euclid Ave,Spokane,96.15,K-12
,Public,Goodman Middle School,3701 38th Ave NW,Pierce,96.32,K-12
,Private,Gospel Outreach School,1925 South Bay Rd NE,Thurston,92.96,K-12
,Private,Grace Academy,8521 67th Ave NE,Snohomish,84.95,K-12
,Private,Grace Alliance Christian School,2426 S Dishman Mica Rd,Spokane,61.8,K-12
,Private,Grace Point Academy,2060 Farman St N,King,75.61,K-12
,Public,Graham Elementary,10026 204th St E,Pierce,96.13,K-12
,Public,Graham Hill Elementary School,5149 S Graham St,King,94.68,K-12
,Public,Graham Kapowsin High School,22100 108th Ave E,Pierce,97.96,K-12
,Public,Grainger Elementary,1118 5th Ave S,Okanogan,92.33,K-12
,Public,Grand Mound Elementary,7710 James Rd SW,Thurston,97.02,K-12
,Public,Grand Ridge Elementary,1739 NE Park Dr,King,97.91,K-12
,Public,Grandview High School,1601 W 5th St,Yakima,99.2,K-12
,Public,Grandview Middle School,1401 W 2nd St,Yakima,99.74,K-12
,Public,Granger High School,701 E Ave,Yakima,99.09,K-12
,Public,Granger Middle School,701 E Ave,Yakima,97.52,K-12
,Public,Granite Falls High School,1401 100th St NE,Snohomish,99.36,K-12
,Public,Granite Falls Middle School,405 N Alder Ave,Snohomish,96.83,K-12
,Public,Granite Falls Open Doors,205 N Alder Ave,Snohomish,96.23,K-12
,Public,Grant Elementary,451 3rd Ave NW,Grant,91.37,K-12
,Public,Grant Elementary,1300 E 9th Ave,Spokane,91.98,K-12
,Public,Grant Elementary School,1430 1st St SE,Douglas,95.43,K-12
,Public,Grant Elementary School,2510 N 11th St,Pierce,97.78,K-12
,Public,Grantham Elementary,1253 Poplar St,Asotin,97.52,K-12
,Public,Grapeview Elementary & Middle School,822 E Mason Benson Rd,Mason,91.75,K-12
,Public,Grass Lake Elementary School,28700 191st Pl SE,King,94.72,K-12
,Public,Grass Valley Elementary,3000 NE Grass Valley Dr,Clark,95.27,K-12
,Public,Gravelly Lake K-12 Academy,5504 112th St SW,Pierce,85.29,K-12
,Public,Gray Middle School,6229 S Tyler St,Pierce,97.61,K-12
,Public,Grays Harbor Academy,300 N Williams St,Grays Harbor,97.18,K-12
,Private,Grays Harbor Adventist Christian School,1216 State Route 12,Grays Harbor,76.92,K-12
,Public,Great Northern Elementary,3115 N Spotted Rd,Spokane,75.0,K-12
,Public,Green Gables Elementary School,32607 47th Ave SW,King,93.79,K-12
,Public,Green Lake Elementary School,2400 N 65th St,King,91.57,K-12
,Public,Green Mountain Elementary,3860 Boundary Trl NW,Kitsap,95.86,K-12
,Public,Green Mountain School,13105 NE Grinnell Rd,Clark,88.51,K-12
,Public,Green Park Elementary School,1105 Isaacs Ave,Walla Walla,96.2,K-12
,Private,Green River Montessori School,922 12th St NE,King,100.0,K-12
,Public,Greenacres Elementary,17915 E 4th Ave,Spokane,87.97,K-12
,Public,Greenacres Middle School,17409 E Sprague Ave,Spokane,93.89,K-12
,Public,Greenwood Elementary School,144 NW 80th St,King,99.71,K-12
,Public,Gregory Heights Elementary,16201 16th Ave SW,King,97.47,K-12
,Public,Greywolf Elementary School,171 Carlsborg Rd,Clallam,85.52,K-12
,Public,Griffin Bay School,285 Blair Ave,San Juan,94.12,K-12
,Public,Griffin School,6530 33rd Ave NW,Thurston,93.65,K-12
,Public,Groff Elementary School,1501 S Moses Lake Ave,Grant,94.84,K-12
,Public,Grove Elementary,6510 Grove St,Snohomish,91.22,K-12
,Private,Guardian Angel - St. Boniface,306 Steptoe St,Whitman,86.96,K-12
,Public,H.e.a.r.t. High School,10140 Highway 12 SW,Thurston,100.0,K-12
,Public,H.O.M.E. Program,2607 Jones Ave S,King,86.67,K-12
,Public,Halilts Elementary School,12781 N Madison Ave NE,Kitsap,97.7,K-12
,Public,Haller Middle School,600 E 1st St,Snohomish,96.98,K-12
,Public,Hallett Elementary School,524 S Hallett St,Spokane,92.95,K-12
,Public,Hamblen Elementary,2121 E Thurston Ave,Spokane,90.89,K-12
,Public,Hamilton Elementary,1822 W 7th St,Clallam,93.99,K-12
,Public,Hamilton International Middle School,1610 N 41st St,King,98.87,K-12
,Private,Hamlin Robinson School,1701 20th Ave S,King,99.23,K-12
,Public,Handicapped Contractual Services,18560 1st Ave NE,King,89.47,K-12
,Public,Hanford High School,450 Hanford St,Benton,96.94,K-12
,Public,Happy Valley Elementary School,1041 24th St,Whatcom,93.84,K-12
,Private,Harbor Christian Schools,6509 38th Ave,Pierce,58.33,K-12
,Public,Harbor Heights Elementary School,4002 36th St NW,Pierce,95.53,K-12
,Public,Harbor Junior/Senior High School,300 N Williams St,Grays Harbor,96.52,K-12
,Private,Harbor Montessori School,5414 Comte Dr NW,Pierce,89.09,K-12
,Private,Harbor Montessori School - Creekside Campus,13521 Bethel Burley Rd SE,Kitsap,64.29,K-12
,Public,Harbor Open Doors,300 N Williams St,Grays Harbor,98.82,K-12
,Public,Harbor Ridge Middle School,9010 Prentice Ave,Pierce,97.75,K-12
,Private,Harbor School,15920 Vashon Hwy SW,King,96.36,K-12
,Public,Harbour Pointe Middle School,5000 Harbour Pointe Blvd,Snohomish,95.53,K-12
,Public,Harmony Elementary,5060 Sand Rd,Whatcom,92.59,K-12
,Public,Harmony Elementary School,17404 NE 18th St,Clark,91.37,K-12
,Private,Harrah Community Christian School,50 Dane Ave,Yakima,100.0,K-12
,Public,Harrah Elementary School,7640 Branch Rd,Yakima,96.38,K-12
,Public,Harriet Rowley Elementary,400 53rd St,Skagit,96.47,K-12
,Public,Harrington Elementary School,100 S 1st St,Lincoln,92.98,K-12
,Public,Harrington High School,100 S 1st St,Lincoln,97.67,K-12
,Public,Harrison Middle School,1110 S 6th St,Yakima,99.49,K-12
,Public,Harrison Prep School,9103 Lakewood Dr SW,Pierce,98.47,K-12
,Public,Harry S Truman Elementary School,4505 NE 42nd Ave,Clark,86.21,K-12
,Public,Harvard Elementary,1709 85th St E,Pierce,96.33,K-12
,Public,Hathaway Elementary,630 24th St,Clark,97.47,K-12
,Public,Hawkins Middle School,300 E Campus Dr,Mason,94.42,K-12
,Public,Hawthorne Elementary School - Everett,1110 Poplar St,Snohomish,92.98,K-12
,Public,Hawthorne Elementary School - Kennewick,3520 W John Day Ave,Benton,98.38,K-12
,Public,Hawthorne Elementary School - Seattle,4100 39th Ave S,King,98.19,K-12
,Public,Hayes Freedom High School,1919 NE Ione St,Clark,91.33,K-12
,Public,Hazel Dell Elementary School,511 NE Anderson St,Clark,91.54,K-12
,Public,Hazel Valley Elementary,402 SW 132nd St,King,97.94,K-12
,Public,Hazel Wolf K-8,11530 12th Ave NE,King,98.41,K-12
,Public,Hazelwood Elementary,3300 204th St SW,Snohomish,97.62,K-12
,Public,Hazelwood Elementary School,7100 116th Ave SE,King,95.78,K-12
,Public,Hazen Senior High School,1101 Hoquiam Ave NE,King,99.09,K-12
,Public,Hearthwood Elementary School,801 NE Hearthwood Blvd,Clark,85.94,K-12
,Private,Hearts Gathered Waterfall School,169 N End Omak Lake Rd,Okanogan,11.11,K-12
,Public,Heatherwood Middle School,1419 Trillium Blvd SE,Snohomish,96.42,K-12
,Public,Hedden Elementary School,11313 8th St E,Pierce,92.38,K-12
,Public,Heights Elementary,1917 4th Ave,Asotin,93.92,K-12
,Public,Helen Baller Elementary,1954 NE Garfield St,Clark,95.33,K-12
,Public,Helen Haller Elementary School,350 W Fir St,Clallam,88.62,K-12
,Public,Helen Stafford Elementary School,1615 S 92nd St,Pierce,94.88,K-12
,Public,Henderson Bay Alternative High School,14015 62nd Ave NW,Pierce,98.43,K-12
,Public,Henrietta Lacks Health and Bioscience High School,9105 NE 9th St,Clark,93.27,K-12
,Public,Henry M. Jackson High School,1508 136th St SE,Snohomish,98.43,K-12
,Private,Heritage Christian Academy,19527 104th Ave NE,King,90.23,K-12
,Private,Heritage Christian School,5412 67th Ave W,Pierce,88.02,K-12
,Public,Heritage High School,7825 NE 130th Ave,Clark,94.53,K-12
,Public,Heritage School,7204 27th Ave NE,Snohomish,95.42,K-12
,Public,Hiawatha Elementary School,506 N 7th Ave,Adams,96.51,K-12
,Public,Hidden Creek Elementary School,5455 Converse Ave SE,Kitsap,97.79,K-12
,Public,Hidden River Middle School,9224 Paradise Lake Rd,Snohomish,96.47,K-12
,Public,High School Re Entry,1601 Avenue D,Snohomish,95.59,K-12
,Public,Highland Elementary,1432 Highland Ave,Asotin,97.06,K-12
,Public,Highland Elementary,3220 113th Ave NE,Snohomish,95.81,K-12
,Public,Highland High School,17000 Summitview Rd,Yakima,98.62,K-12
,Public,Highland Middle School,17000 Summitview Rd,Yakima,99.56,K-12
,Public,Highland Middle School,15027 NE Bel Red Rd,King,91.35,K-12
,Public,Highland Middle School,3515 W Hawthorne Rd,Spokane,96.23,K-12
,Public,Highland Park Elementary School,1012 SW Trenton St,King,95.78,K-12
,Public,Highland Terrace Elementary,100 N 160th St,King,98.75,K-12
,Public,Highlands,619 W Bartlett Ave,Okanogan,96.36,K-12
,Public,Highlands Elementary School,2720 NE 7th St,King,97.65,K-12
,Public,Highlands Middle School,425 S Tweedt St,Benton,98.94,K-12
,Public,Highline High School,225 S 152nd St,King,98.78,K-12
,Public,Highline Public Schools Virtual Academy,15675 Ambaum Blvd SW,King,98.0,K-12
,Public,Hilder Pearson Elementary,15650 Central Valley Rd NW,Kitsap,92.8,K-12
,Public,Hillcrest Elementary,1500 NW 2nd Ave,Island,97.77,K-12
,Public,Hillcrest Elementary School,9315 4th St SE,Snohomish,94.57,K-12
,Private,Hillside Academy,26423 NE Allen St,King,95.65,K-12
,Public,Hillside Elementary School,61700 Garcia Blvd,Pierce,86.93,K-12
,Public,Hilltop Elementary,12250 24th Ave S,King,98.91,K-12
,Public,Hilltop Elementary,20425 Damson Rd,Snohomish,98.93,K-12
,Public,Hilltop Heritage,1075 Duvall Ave NE,King,96.42,K-12
,Public,Hilltop Heritage Middle School,602 N Sprague Ave,Pierce,96.75,K-12
,Public,Hilltop School,314 Brumbach Ave NE,Pacific,94.65,K-12
,Public,Hilton Elementary School,211 4th Ave,Yakima,91.19,K-12
,Public,Hockinson High School,16819 NE 159th St,Clark,95.27,K-12
,Public,Hockinson Middle School,15916 NE 182nd Ave,Clark,94.0,K-12
,Public,Hofstetter Elementary,640 N Hofstetter St,Stevens,81.09,K-12
,Public,Hollingsworth Academy,13400 NE 9th St,Clark,86.0,K-12
,Public,Hollywood Hill Elementary,17110 148th Ave NE,King,98.01,K-12
,Public,Holmes Elementary,2600 W Sharp Ave,Spokane,96.36,K-12
,Private,Holy Family Bilingual Catholic School,9615 20th Ave SW,King,98.27,K-12
,Private,Holy Family Parish School,7300 120th Ave NE,King,97.88,K-12
,Private,Holy Family School - Clarkston,1002 Chestnut St,Asotin,90.7,K-12
,Private,Holy Family School - Lacey,2606 Carpenter Rd SE,Thurston,92.5,K-12
,Private,Holy Innocents School of the Northwest,2530 S 298th St,King,89.66,K-12
,Private,Holy Names Academy,728 21st Ave E,King,99.44,K-12
,Private,Holy Rosary Bilingual Academy,2323 54th Ave E,Pierce,98.61,K-12
,Private,Holy Rosary School - Edmonds,770 Aloha St,Snohomish,98.74,K-12
,Private,Holy Rosary School - Seattle,4142 42nd Ave SW,King,99.79,K-12
,Private,Holy Trinity Lutheran School,2021 S 260th St,King,99.42,K-12
,Public,Home Choice Academy,13419 NE 28th St,Clark,83.41,K-12
,Public,Home Education Exchange,2800 NE 200th St,King,89.92,K-12
,Public,Home Pride,305 Monumental Rd,Pend Oreille,52.86,K-12
,Public,Home School Experience,18 Twin Lakes Rd,Okanogan,67.74,K-12
,Public,Homeconnection,350 S Oak Harbor St,Island,81.63,K-12
,Public,HomeConnection,50350 Highway 112,Clallam,61.67,K-12
,Public,Homelink,2202 123rd Ave NE,Snohomish,86.59,K-12
,Public,Homelink,109 S Palouse St,Walla Walla,74.58,K-12
,Public,HomeWorks,12414 S Andrus Rd,Spokane,71.92,K-12
,Public,Honey Dew Elementary,800 Union Ave NE,King,98.43,K-12
,Public,Hood Canal Elementary School,111 N State Route 106,Mason,92.96,K-12
,Public,Hoover Elementary School,400 W Viola Ave,Yakima,98.16,K-12
,Private,Hope Lutheran Church and School,4456 42nd Ave SW,King,91.3,K-12
,Public,Hoquiam High School,501 W Emerson Ave,Grays Harbor,98.09,K-12
,Public,Hoquiam Homelink School,325 W Chenault Ave,Grays Harbor,93.28,K-12
,Public,Hoquiam Middle School,200 Spencer St,Grays Harbor,98.28,K-12
,Public,Horizon Elementary,222 W Casino Rd,Snohomish,93.85,K-12
,Public,Horizon Elementary School,27641 144th Ave SE,King,88.08,K-12
,Public,Horizon Middle School,3915 S Pines Rd,Spokane,95.62,K-12
,Public,Horizon Middle School,2671 Thornton Rd,Whatcom,91.63,K-12
,Public,Horizons Elementary,4601 67th Ave SE,Thurston,98.42,K-12
,Public,Horse Heaven Hills Middle School,3500 S Vancouver St,Benton,98.47,K-12
,Private,Hosanna Christian School,4120 NE St Johns Rd,Clark,62.68,K-12
,Public,Hough Elementary School,1900 Daniels St,Clark,85.27,K-12
,Public,Housel Middle School,2001 Highland Dr,Benton,98.82,K-12
,Public,Hudson's Bay High School,1601 E McLoughlin Blvd,Clark,88.75,K-12
,Public,Hudtloff Middle School,8102 Phillips Rd SW,Pierce,87.68,K-12
