Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,Public,Shacklette Elementary,,Jefferson,88.71,Kindergarten
,Public,Shelby Academy,,Jefferson,94.74,Kindergarten
,Public,Slaughter Elementary,,Jefferson,93.1,Kindergarten
,Public,Smyrna Elemanary,,Jefferson,87.04,Kindergarten
,Private,St Martha Catholic School,,Jefferson,96.88,Kindergarten
,Private,St Patrick Catholic School,,Jefferson,95.45,Kindergarten
,Private,St Rita Catholic School,,Jefferson,100.0,Kindergarten
,Private,St. Andrew Academy,,Jefferson,100.0,Kindergarten
,Private,St. Athanasius School,,Jefferson,96.43,Kindergarten
,Private,St. Bernard Catholic School,,Jefferson,94.44,Kindergarten
,Private,St. Edward Catholic School,,Jefferson,92.86,Kindergarten
,Private,St. Francis of Assisi School,,Jefferson,100.0,Kindergarten
,Private,St. Gabriel the Archangel,,Jefferson,95.12,Kindergarten
,Public,St. Matthews Elementary,,Jefferson,92.63,Kindergarten
,Private,St. Michael,,Jefferson,95.31,Kindergarten
,Private,St. Nicholas Academy,,Jefferson,100.0,Kindergarten
,Private,St. Paul Catholic School,,Jefferson,100.0,Kindergarten
,Private,St. Raphael the Archangel Catholic School,,Jefferson,97.06,Kindergarten
,Private,St. Stephen Martyr,,Jefferson,100.0,Kindergarten
,Private,St.Margaret Mary Catholic School,,Jefferson,86.84,Kindergarten
,Public,Stonestreet Elementary,,Jefferson,93.59,Kindergarten
,Public,Stopher Elementary,,Jefferson,98.36,Kindergarten
,Public,Trunnell Elementary,,Jefferson,81.01,Kindergarten
,Public,Tully Elementary,,Jefferson,95.97,Kindergarten
,Private,Valiant Christian Academy,,Jefferson,69.57,Kindergarten
,Private,Virginia Chance School,,Jefferson,100.0,Kindergarten
,Private,Walden SChool,,Jefferson,96.3,Kindergarten
,Private,Waldorf School of Louisville,,Jefferson,32.0,Kindergarten
,Public,Watterson Elementary,,Jefferson,93.24,Kindergarten
,Public,Wellington Elementary,,Jefferson,97.14,Kindergarten
,Private,West End School,,Jefferson,93.33,Kindergarten
,Public,Wheeler Elementary,,Jefferson,95.0,Kindergarten
,Private,Whitefield Academy,,Jefferson,95.92,Kindergarten
,Public,Whitney Young at Engelhard,,Jefferson,88.89,Kindergarten
,Public,Wilder Elementary,,Jefferson,91.78,Kindergarten
,Public,Wilkerson Elementary,,Jefferson,88.06,Kindergarten
,Public,Wilt Elementary,,Jefferson,100.0,Kindergarten
,Public,Zachary Taylor Elementary,,Jefferson,88.89,Kindergarten
,Public,Jessamine Early Learning Village,,Jessamine,86.53,Kindergarten
,Public,Wilmore Elementary School,,Jessamine,62.32,Kindergarten
,Public,Central Elementary School,,Johnson,82.93,Kindergarten
,Public,Flat Gap Elementary,,Johnson,88.24,Kindergarten
,Public,Highland Elementary School,,Johnson,98.39,Kindergarten
,Public,Paintsville Independent School District,,Johnson,74.55,Kindergarten
,Public,Porter Elementary School,,Johnson,94.03,Kindergarten
,Public,WR Castle Elementary,,Johnson,95.35,Kindergarten
,Public,Arnett Elementary School,,Kenton,100.0,Kindergarten
,Public,Beechgrove Elementary,,Kenton,97.06,Kindergarten
,Public,Beechwood Independent,,Kenton,94.32,Kindergarten
,Private,Blessed Sacrament,,Kenton,96.55,Kindergarten
,Private,Blessed Sacrament School,,Kenton,93.1,Kindergarten
,Private,Calvary Christian School,,Kenton,68.18,Kindergarten
,Private,Community Christian Academy,,Kenton,90.0,Kindergarten
,Private,Crescent Ridge Academy,,Kenton,90.91,Kindergarten
,Public,Ft. Wright Elementary,,Kenton,93.15,Kindergarten
,Public,Glenn O Swing Elementary,,Kenton,97.3,Kindergarten
,Public,Hinsdale Elementary,,Kenton,97.59,Kindergarten
,Private,Holy Cross Elementary,,Kenton,95.0,Kindergarten
,Public,Howell Elementary School,,Kenton,100.0,Kindergarten
,Public,James A Caywood Elementary School,,Kenton,97.85,Kindergarten
,Public,John G. Carlisle Elementary,,Kenton,90.0,Kindergarten
,Public,kenton elementary,,Kenton,95.24,Kindergarten
,Public,Latonia Elementary,,Kenton,97.62,Kindergarten
,Public,Lindeman Elementary,,Kenton,100.0,Kindergarten
,Public,MARY A. GOETZ ELEMENTARY,,Kenton,96.15,Kindergarten
,Public,Miles Elementary School,,Kenton,91.84,Kindergarten
,Public,Ninth District Elementary,,Kenton,97.92,Kindergarten
,Public,Piner Elementary,,Kenton,98.44,Kindergarten
,Public,River Ridge Elementary,,Kenton,98.32,Kindergarten
,Public,Ryland Heights Elementary,,Kenton,94.34,Kindergarten
,Private,Saint Pius X Catholic School,,Kenton,92.19,Kindergarten
,Public,Sixth District Elementary,,Kenton,98.91,Kindergarten
,Private,St Henry Catholic School,,Kenton,100.0,Kindergarten
,Private,St. Agnes School,,Kenton,97.22,Kindergarten
,Private,St. Cecilia Catholic School,,Kenton,80.0,Kindergarten
,Private,St. Joseph,,Kenton,95.92,Kindergarten
,Public,Summit View Academy,,Kenton,96.51,Kindergarten
,Public,Taylor Mill Elementary,,Kenton,96.59,Kindergarten
,Private,Villa Madonna Academy,,Kenton,92.59,Kindergarten
,Private,Villa Madonna Montessori,,Kenton,83.33,Kindergarten
,Public,White's Tower Elementary,,Kenton,97.48,Kindergarten
,Public,Beaver Creek Elementary School,,Knott,90.91,Kindergarten
,Public,Carr Creek Elementary School,,Knott,88.24,Kindergarten
,Public,Emmalena Elementary School,,Knott,84.21,Kindergarten
,Public,Hindman Elementary School,,Knott,75.68,Kindergarten
,Public,Jones Fork Elementary School,,Knott,87.5,Kindergarten
,Public,Barbourville City School,,Knox,96.67,Kindergarten
,Public,Central Elementary,,Knox,75.0,Kindergarten
,Public,Dewitt Elementary,,Knox,55.56,Kindergarten
,Public,Flat Lick Elementary,,Knox,88.89,Kindergarten
,Public,Girdler Elementary,,Knox,94.29,Kindergarten
,Public,GR Hampton Elementary,,Knox,89.66,Kindergarten
,Public,Jesse D Lay Elementary,,Knox,93.02,Kindergarten
,Public,Lynn Camp Elementary,,Knox,79.45,Kindergarten
,Public,Abraham Lincoln Elementary,,LaRue,91.89,Kindergarten
,Public,Hodgenville Elementary,,LaRue,87.76,Kindergarten
,Public,Bush Elementary,,Laurel,90.77,Kindergarten
,Public,campground Elementary,,Laurel,94.0,Kindergarten
,Public,Cold Hill Elementary School,,Laurel,91.67,Kindergarten
,Public,Colony,,Laurel,93.33,Kindergarten
,Public,East Bernstadt Independent School,,Laurel,90.77,Kindergarten
,Public,hazel Green Elementary,,Laurel,94.64,Kindergarten
,Public,hunter hills elementary,,Laurel,84.85,Kindergarten
,Public,Johnson Elementary,,Laurel,97.3,Kindergarten
,Public,Keavy elementary,,Laurel,92.68,Kindergarten
,Public,London Elementary School,,Laurel,94.67,Kindergarten
,Public,Sublimity Elementary,,Laurel,89.09,Kindergarten
,Public,Wyan-Pine Grove Elementary,,Laurel,93.55,Kindergarten
,Public,Blaine Elementary School,,Lawrence,71.43,Kindergarten
,Public,Fallsburg Elementary School,,Lawrence,84.21,Kindergarten
,Public,Louisa West Elementary School,,Lawrence,85.37,Kindergarten
,Public,Lee County Elementary School,,Lee,90.41,Kindergarten
,Public,HAYES LEWIS,,Leslie,100.0,Kindergarten
,Public,Mountain View Elementary,,Leslie,82.05,Kindergarten
,Public,Stinnett Elementary,,Leslie,93.02,Kindergarten
,Public,W.B Muncy Elementary School,,Leslie,21.43,Kindergarten
,Public,COWAN ELEMENTARY SCHOOL,,Letcher,100.0,Kindergarten
,Public,Jenkins Independent School System,,Letcher,88.57,Kindergarten
,Public,LETCHER ELEMENTARY-MIDDLE SCHOOL,,Letcher,95.45,Kindergarten
,Public,MARTHA JANE ELEMENTARY SCHOOL,,Letcher,90.48,Kindergarten
,Public,WEST WHITESBURG ELEMENTARY SCHOOL,,Letcher,87.18,Kindergarten
,Public,Garrison Elementary,,Lewis,100.0,Kindergarten
,Public,Lewis County Central,,Lewis,97.14,Kindergarten
,Public,Tollesboro Elementary School,,Lewis,87.5,Kindergarten
,Public,Crab Orchard Elementary School,,Lincoln,95.24,Kindergarten
,Public,Highland Elementary School,,Lincoln,93.33,Kindergarten
,Public,Hustonville Elementary,,Lincoln,100.0,Kindergarten
,Public,Stanford Elementary,,Lincoln,42.11,Kindergarten
,Public,Waynesburg Elementary School,,Lincoln,100.0,Kindergarten
,Public,North Livingston County Elementary School,,Livingston,93.75,Kindergarten
,Public,South Livingston Elementary,,Livingston,93.88,Kindergarten
,Public,Adairville School,,Logan,93.1,Kindergarten
,Public,Auburn School,,Logan,70.27,Kindergarten
,Public,Chandlers,,Logan,68.63,Kindergarten
,Public,Lewisburg School,,Logan,80.0,Kindergarten
,Public,Olmstead elementary,,Logan,94.74,Kindergarten
,Public,RE Stevenson Elementary School,,Logan,79.49,Kindergarten
,Public,Lyon County Elementary School,,Lyon,95.38,Kindergarten
,Public,Berea Community Elementary School,,Madison,89.33,Kindergarten
,Public,Boonesborough Elementary,,Madison,94.44,Kindergarten
,Public,Kingston Elementary,,Madison,91.55,Kindergarten
,Public,Kirksville Elementary,,Madison,87.18,Kindergarten
,Public,Madison Kindergarten Academy,,Madison,94.67,Kindergarten
,Public,Model Laboratory School EKU,,Madison,90.91,Kindergarten
,Private,Saint Mark Catholic School,,Madison,92.0,Kindergarten
,Public,Shannon Johnson Elementary,,Madison,89.29,Kindergarten
,Public,silver Creek Elementary School,,Madison,94.03,Kindergarten
,Public,Waco Elementary,,Madison,92.16,Kindergarten
,Public,North Magoffin Elementary,,Magoffin,81.82,Kindergarten
,Public,Salyersville Grade School,,Magoffin,83.1,Kindergarten
,Public,South Magoffin Elementary,,Magoffin,92.59,Kindergarten
,Public,Calvary Elementary,,Marion,98.39,Kindergarten
,Public,Glasscock Elementary School,,Marion,97.73,Kindergarten
,Public,Lebanon Elementary School,,Marion,95.56,Kindergarten
,Private,St. Augustine Catholic School,,Marion,100.0,Kindergarten
,Public,West Marion Elementary School,,Marion,92.42,Kindergarten
,Public,Benton Elementary School,,Marshall,85.51,Kindergarten
,Public,Calvert City Elementary School,,Marshall,92.86,Kindergarten
,Public,Central Elementary School,,Marshall,87.04,Kindergarten
,Public,Jonathan Elementary School,,Marshall,97.14,Kindergarten
,Private,New Covenant Christian Academy,,Marshall,46.15,Kindergarten
,Public,Sharpe Elementary School,,Marshall,89.47,Kindergarten
,Public,South Marshall Elementary School,,Marshall,94.12,Kindergarten
,Public,Eden Elementary School,,Martin,97.3,Kindergarten
,Public,Inez Elementary,,Martin,91.89,Kindergarten
,Public,Warfield,,Martin,94.74,Kindergarten
,Public,Charles Straub Elementary School,,Mason,94.35,Kindergarten
,Public,Clark Elementary,,McCracken,95.52,Kindergarten
,Private,Community Christian Academy,,McCracken,84.85,Kindergarten
,Public,Concord Elementary School,,McCracken,90.91,Kindergarten
,Public,Heath Elementary,,McCracken,92.31,Kindergarten
,Public,Hendron Lone Oak Elementary,,McCracken,93.55,Kindergarten
,Public,Lone Oak Elementary School,,McCracken,90.1,Kindergarten
,Public,McNabb Elementary,,McCracken,91.67,Kindergarten
,Public,Morgan Elementary,,McCracken,95.77,Kindergarten
,Public,Reidland Elementary School,,McCracken,92.78,Kindergarten
,Private,St. Mary Elementary School,,McCracken,86.67,Kindergarten
,Public,Pine Knot Primary,,McCreary,91.18,Kindergarten
,Public,Whitley City Elementary School,,McCreary,96.0,Kindergarten
,Public,Calhoun Elementary School,,McLean,97.78,Kindergarten
,Public,Livermore Elementary,,McLean,97.62,Kindergarten
,Public,Marie Gatton Phillips Sacramento Elementary,,McLean,92.86,Kindergarten
,Public,Barry Hahn Primary School,,Meade,96.03,Kindergarten
,Public,Ekron Elementary School,,Meade,98.21,Kindergarten
,Public,Flaherty Primary School,,Meade,80.3,Kindergarten
,Public,Payneville Elementary School,,Meade,96.77,Kindergarten
,Public,Menifee Central School,,Menifee,90.28,Kindergarten
,Public,Burgin Independent School,,Mercer,97.22,Kindergarten
,Public,Mercer County Elementary,,Mercer,96.23,Kindergarten
,Public,Metcalfe County Elementary,,Metcalfe,96.94,Kindergarten
,Public,Gamaliel Elementary,,Monroe,67.39,Kindergarten
,Public,Joe Harrison Carter Elementary,,Monroe,80.56,Kindergarten
,Public,Tompkinsville Elementary,,Monroe,77.46,Kindergarten
,Public,Camargo Elementary School,,Montgomery,100.0,Kindergarten
,Private,Christian Traditional School,,Montgomery,88.24,Kindergarten
,Public,Mapleton Elementary,,Montgomery,100.0,Kindergarten
,Public,Mount Sterling Elementary,,Montgomery,98.68,Kindergarten
,Public,Northview Elementary,,Montgomery,94.59,Kindergarten
,Public,East Valley Elementary,,Morgan,90.0,Kindergarten
,Public,Ezel Elementary,,Morgan,100.0,Kindergarten
,Public,Morgan Central Elementary School,,Morgan,97.37,Kindergarten
,Public,Wrigley Elementary,,Morgan,94.44,Kindergarten
,Public,Bremen Elementary School,,Muhlenberg,51.92,Kindergarten
,Public,Central City Elementary School,,Muhlenberg,76.92,Kindergarten
,Public,Greenville Elementary School,,Muhlenberg,92.0,Kindergarten
,Public,Longest Elementary School,,Muhlenberg,91.04,Kindergarten
,Public,Muhlenberg south elementary school,,Muhlenberg,87.14,Kindergarten
,Public,Bardstown Primary School,,Nelson,87.38,Kindergarten
,Public,Bloomfield Elementary School,,Nelson,92.31,Kindergarten
,Public,Boston School,,Nelson,100.0,Kindergarten
,Public,Coxs Creek Elementary School,,Nelson,98.65,Kindergarten
,Public,Foster Heights Elementary School,,Nelson,96.77,Kindergarten
,Public,New Haven School,,Nelson,92.0,Kindergarten
,Private,St. Gregory Catholic School,,Nelson,100.0,Kindergarten
,Private,St. Joseph School,,Nelson,93.94,Kindergarten
,Public,Nicholas County,,Nicholas,88.16,Kindergarten
,Public,Beaver Dam Elementary,,Ohio,67.44,Kindergarten
,Public,Fordsville Elementary,,Ohio,86.36,Kindergarten
,Public,Horse Branch Elementary,,Ohio,92.31,Kindergarten
,Public,Southern Elementary,,Ohio,69.57,Kindergarten
,Public,Wayland Alexander Elementary,,Ohio,84.27,Kindergarten
,Public,Western Elementary,,Ohio,73.68,Kindergarten
,Public,Buckner Elementary School,,Oldham,92.94,Kindergarten
,Public,Camden Station Elementary,,Oldham,95.31,Kindergarten
,Public,Centerfield Elementary,,Oldham,97.7,Kindergarten
,Public,Crestwood Elementary,,Oldham,98.57,Kindergarten
,Private,Francis Parker School of Louisville (Goshen Campus),,Oldham,84.21,Kindergarten
,Public,Goshen Elementary,,Oldham,97.73,Kindergarten
,Public,Harmony Elementary,,Oldham,92.41,Kindergarten
,Public,kenwood station elementary school,,Oldham,93.67,Kindergarten
,Public,LaGrange Elementary School,,Oldham,100.0,Kindergarten
,Public,Locust Grove Elementary,,Oldham,92.23,Kindergarten
,Private,St. Aloysius,,Oldham,90.91,Kindergarten
,Public,Owen County Lower Elementary,,Owen,93.46,Kindergarten
,Public,Owsley County,,Owsley,88.24,Kindergarten
,Public,Northern Elementary,,Pendleton,95.95,Kindergarten
,Public,Southern Elementary School,,Pendleton,98.7,Kindergarten
,Public,Buckhorn School,,Perry,86.96,Kindergarten
,Public,East Perry Elem,,Perry,76.32,Kindergarten
,Public,Robert W Combs Elementary,,Perry,71.43,Kindergarten
,Public,Robinson Elementary School,,Perry,83.33,Kindergarten
,Public,Roy G Eversole Elementary School,,Perry,93.1,Kindergarten
,Public,Viper Elementary,,Perry,39.29,Kindergarten
,Public,West Perry Elementary,,Perry,57.65,Kindergarten
,Public,Belfry Elementary School,,Pike,91.25,Kindergarten
,Public,Bevins Elementary School,,Pike,95.12,Kindergarten
,Public,Dorton Elementary School,,Pike,96.15,Kindergarten
,Public,Elkhorn City Elementary,,Pike,93.94,Kindergarten
,Public,Johns Creek,,Pike,98.0,Kindergarten
,Public,Millard School,,Pike,96.88,Kindergarten
,Public,Mullins School,,Pike,93.51,Kindergarten
,Public,Phelps Elementary,,Pike,96.77,Kindergarten
,Public,Pikeville Elementary School,,Pike,92.47,Kindergarten
,Public,Valley Elementary,,Pike,90.36,Kindergarten
,Public,Bowen Elementary,,Powell,89.66,Kindergarten
,Public,Clay City Elementary,,Powell,96.36,Kindergarten
,Public,Stanton Elementary School,,Powell,92.73,Kindergarten
,Public,Burnside Elementary,,Pulaski,97.18,Kindergarten
,Public,Eubank Elementary,,Pulaski,84.38,Kindergarten
,Public,Hopkins Elementary,,Pulaski,91.6,Kindergarten
,Public,Nancy Elementary School,,Pulaski,95.92,Kindergarten
,Public,Northern Elementary,,Pulaski,97.62,Kindergarten
,Public,Oakhill Elementary,,Pulaski,95.51,Kindergarten
,Public,Pulaski Elementary,,Pulaski,95.45,Kindergarten
,Public,Science Hill Independent,,Pulaski,89.66,Kindergarten
,Public,Shopville Elementary,,Pulaski,96.15,Kindergarten
,Public,Southern Elementary,,Pulaski,96.25,Kindergarten
,Public,Brodhead Elementary,,Rockcastle,87.72,Kindergarten
,Public,Mt. Vernon Elementary School,,Rockcastle,89.0,Kindergarten
,Public,Rounsdstone Elementary Schools,,Rockcastle,97.56,Kindergarten
,Public,Clearfield Elementary,,Rowan,84.31,Kindergarten
,Private,Lakeside Christian Academy,,Rowan,80.77,Kindergarten
,Public,McBrayer Elementary,,Rowan,91.36,Kindergarten
,Public,Rodburn Elementary,,Rowan,88.16,Kindergarten
,Public,Tilden Hogge Elementary,,Rowan,100.0,Kindergarten
,Public,Jamestown Elementary,,Russell,97.14,Kindergarten
,Public,Russell Springs Elementary,,Russell,97.94,Kindergarten
,Public,Salem Elementary,,Russell,92.96,Kindergarten
,Public,Anne Mason Elementary,,Scott,92.86,Kindergarten
,Public,CREEKSIDE ELEMENTARY,,Scott,90.2,Kindergarten
,Public,Eastern Elementary,,Scott,75.25,Kindergarten
,Public,Garth Elementary,,Scott,90.77,Kindergarten
,Public,Lemons Mill Elementary,,Scott,89.53,Kindergarten
,Public,Northern Elementary,,Scott,84.38,Kindergarten
,Public,Southern Elementary School,,Scott,92.45,Kindergarten
,Private,St. John Catholic School,,Scott,85.0,Kindergarten
,Public,Stamping Ground Elementary,,Scott,95.35,Kindergarten
,Public,Western Elementary School,,Scott,93.67,Kindergarten
,Public,Clear Creek Elementary,,Shelby,97.5,Kindergarten
,Private,Cornerstone Christian Academy,,Shelby,86.36,Kindergarten
,Public,Heritage Elementary,,Shelby,84.0,Kindergarten
,Public,Marnel C. Moorman,,Shelby,95.38,Kindergarten
,Public,Painted Stone Elementary,,Shelby,93.75,Kindergarten
,Public,Simpsonville Elementary,,Shelby,92.96,Kindergarten
,Public,Southside Elementary,,Shelby,89.83,Kindergarten
,Public,Wright Elementary,,Shelby,96.15,Kindergarten
,Public,Franklin Elementary School,,Simpson,94.33,Kindergarten
,Private,Spencer Christian School,,Spencer,62.5,Kindergarten
,Public,Spencer County Elementary School,,Spencer,97.3,Kindergarten
,Public,Taylorsville Elementary School,,Spencer,94.51,Kindergarten
,Public,Campbellsville Elm,,Taylor,93.16,Kindergarten
,Private,Kentucky Christian Academy,,Taylor,70.0,Kindergarten
,Public,Taylor County Primary Center,,Taylor,88.76,Kindergarten
,Public,North Todd Elementary,,Todd,91.8,Kindergarten
,Public,South Todd Elementary,,Todd,88.0,Kindergarten
,Public,Trigg County Public Schools,,Trigg,90.91,Kindergarten
,Public,Bedford Elementary School,,Trimble,81.48,Kindergarten
,Public,Milton Elementary School,,Trimble,76.0,Kindergarten
,Private,John Paul II Catholic School,,Union,100.0,Kindergarten
,Public,Morganfield Elementary School,,Union,80.65,Kindergarten
,Public,Sturgis Elementary,,Union,93.55,Kindergarten
,Public,Uniontown Elementary School,,Union,96.15,Kindergarten
,Public,Alvaton Elementary,,Warren,88.78,Kindergarten
,Public,Briarwood Elementary,,Warren,93.51,Kindergarten
,Public,Bristow Elementary,,Warren,100.0,Kindergarten
,Public,Cumberland Trace Elementary,,Warren,94.9,Kindergarten
,Public,Dishman McGinnis Elementary School,,Warren,76.53,Kindergarten
,Private,Foundation Christian Academy,,Warren,86.11,Kindergarten
,Private,Holy Trinity Lutheran School,,Warren,90.91,Kindergarten
,Public,Jennings Creek Elementary,,Warren,85.71,Kindergarten
,Public,Jody Richards Elementary,,Warren,95.65,Kindergarten
,Private,Legacy Christian Academy of Bowling Green,,Warren,91.67,Kindergarten
,Public,Lost River Elementary,,Warren,92.19,Kindergarten
,Public,North Warren Elementary,,Warren,97.87,Kindergarten
,Public,Oakland Elementary,,Warren,91.67,Kindergarten
,Public,Parker-Bennett-Curry School,,Warren,82.61,Kindergarten
,Public,Plano Elementary,,Warren,92.22,Kindergarten
,Public,Potter Gray Elementary,,Warren,85.54,Kindergarten
,Public,Rich Pond Elementary,,Warren,93.55,Kindergarten
,Public,Richardsville Elementary,,Warren,95.0,Kindergarten
,Public,Rockfield Elementary,,Warren,89.16,Kindergarten
,Private,St. Joseph School,,Warren,85.37,Kindergarten
,Public,TC Cherry Elementary School,,Warren,93.22,Kindergarten
,Public,Warren Elementary,,Warren,89.62,Kindergarten
,Public,William H Natcher Elementary,,Warren,97.89,Kindergarten
,Public,WR McNeill Elementary,,Warren,86.3,Kindergarten
,Public,North Washington Elementary,,Washington,96.67,Kindergarten
,Private,Saint Dominic Elementary School,,Washington,100.0,Kindergarten
,Public,Washington County Elemnetary School,,Washington,98.44,Kindergarten
,Public,Walker Early Learning Center,,Wayne,97.1,Kindergarten
,Public,Clay Elementary School,,Webster,65.38,Kindergarten
,Public,Dixon Elementary,,Webster,65.62,Kindergarten
,Public,Providence Elementary,,Webster,84.21,Kindergarten
,Public,Sebree Elementary School,,Webster,88.89,Kindergarten
,Public,Boston Elementary School,,Whitley,89.29,Kindergarten
,Public,Corbin Primary School,,Whitley,90.81,Kindergarten
,Public,Oak Grove Elementary School,,Whitley,87.88,Kindergarten
,Public,Pleasant View Elem,,Whitley,95.0,Kindergarten
,Public,Whitley County Central Primary,,Whitley,86.14,Kindergarten
,Public,Whitley County East Elementary School,,Whitley,85.71,Kindergarten
,Public,Whitley County North Elementary School,,Whitley,87.5,Kindergarten
,Public,Williamsburg Independent School District,,Whitley,89.47,Kindergarten
,Public,Campton Elementary School,,Wolfe,93.33,Kindergarten
,Public,Red River Valley Elementary,,Wolfe,95.0,Kindergarten
,Public,Rogers Elementary School,,Wolfe,93.33,Kindergarten
,Public,Huntertown Elementary,,Woodford,94.92,Kindergarten
,Public,Northside Elementary,,Woodford,92.5,Kindergarten
,Private,Saint Leo School,,Woodford,100.0,Kindergarten
,Public,Simmons Elementary,,Woodford,100.0,Kindergarten
,Public,Southside Elementary,,Woodford,96.15,Kindergarten
,Private,VERSAILLES MONTESSORI SCHOOL,,Woodford,100.0,Kindergarten
,Private,Woodford Christian School,,Woodford,75.0,Kindergarten
,Public,Adair County Middle School,,Adair,96.02,7th Grade
,Public,Allen County Primary Center,,Allen,95.26,7th Grade
,Public,Anderson County Middle School,,Anderson,95.86,7th Grade
,Public,Ballard County Middle School,,Ballard,100.0,7th Grade
,Public,Barren County Middle School,,Barren,98.31,7th Grade
,Public,Glasgow Middle School,,Barren,100.0,7th Grade
,Public,BATH COUNTY MIDDLE SCHOOL,,Bath,100.0,7th Grade
,Public,Bell Central School Center,,Bell,90.57,7th Grade
,Public,Lone Jack School Center,,Bell,100.0,7th Grade
,Public,Middlesboro Middle School,,Bell,97.1,7th Grade
,Public,Page School Center,,Bell,86.67,7th Grade
,Public,Pineville Middle School,,Bell,87.18,7th Grade
,Public,Right Fork School Center,,Bell,100.0,7th Grade
,Public,Yellow Creek School Center,,Bell,100.0,7th Grade
,Public,Accel Academy,,Boone,100.0,7th Grade
,Private,Assumption Academy,,Boone,27.27,7th Grade
,Public,Ballyshannon Middle School,,Boone,99.56,7th Grade
,Public,Camp Ernst Middle School,,Boone,98.74,7th Grade
,Public,Conner Middle School,,Boone,97.5,7th Grade
,Public,Gray Middle School,,Boone,98.22,7th Grade
,Private,Immaculate Heart of Mary,,Boone,96.36,7th Grade
,Private,"Mary, Queen of Heaven",,Boone,95.83,7th Grade
,Public,Ockerman Middle School,,Boone,98.62,7th Grade
,Private,Our Lady of the Sacred Heart Academy,,Boone,36.84,7th Grade
,Public,RA Jones Middle School,,Boone,98.17,7th Grade
,Private,St. Paul Catholic School,,Boone,100.0,7th Grade
,Private,St. Timothy Catholic School,,Boone,100.0,7th Grade
,Public,Walton Verona Middle School,,Boone,97.66,7th Grade
,Private,Zion Christian Academy,,Boone,73.33,7th Grade
,Private,Bourbon Christian Academy,,Bourbon,75.0,7th Grade
,Public,Bourbon County Middle School,,Bourbon,99.44,7th Grade
,Public,Paris Middle School,,Bourbon,95.92,7th Grade
,Public,Ashland Middle School,,Boyd,96.96,7th Grade
,Public,Boyd County Middle School,,Boyd,94.03,7th Grade
,Public,Fairview Independent School,,Boyd,97.67,7th Grade
,Private,Rose Hill Christian School,,Boyd,72.73,7th Grade
,Public,Boyle County Middle School,,Boyle,97.27,7th Grade
,Private,Danville Christian Academy,,Boyle,86.96,7th Grade
,Public,John W Bate Middle School,,Boyle,96.3,7th Grade
,Public,Augusta Independent School,,Bracken,92.86,7th Grade
,Public,Bracken County Middle School,,Bracken,100.0,7th Grade
,Public,Breathitt High School,,Breathitt,95.96,7th Grade
,Public,Jackson Independent School,,Breathitt,94.12,7th Grade
,Public,Breckinridge County Middle School,,Breckinridge,95.26,7th Grade
,Public,Cloverport Independent Schools,,Breckinridge,89.47,7th Grade
,Private,St. Romuald School,,Breckinridge,94.12,7th Grade
,Public,Bernheim Middle School,,Bullitt,98.55,7th Grade
,Public,Bullitt Lick Middle School,,Bullitt,99.38,7th Grade
,Public,Eastside Middle School,,Bullitt,98.68,7th Grade
,Public,Hebron Middle School,,Bullitt,99.07,7th Grade
,Private,Little Flock Christian Academy,,Bullitt,93.75,7th Grade
,Public,Mt Washington Middle School,,Bullitt,98.83,7th Grade
,Public,Riverview Opportunity Center,,Bullitt,95.45,7th Grade
,Public,Zoneton Middle School,,Bullitt,98.37,7th Grade
,Public,Butler County Middle School,,Butler,95.48,7th Grade
,Public,Caldwell County Middle School,,Caldwell,96.9,7th Grade
,Public,Calloway County Middle School,,Calloway,97.58,7th Grade
,Public,Murray Middle School,,Calloway,96.64,7th Grade
,Public,Bellevue High School,,Campbell,100.0,7th Grade
,Public,Campbell County Middle School,,Campbell,98.87,7th Grade
,Public,Dayton High School,,Campbell,97.33,7th Grade
,Public,Highlands Middle School,,Campbell,97.81,7th Grade
,Public,Newport High School,,Campbell,98.89,7th Grade
,Private,Saint Therese,,Campbell,95.65,7th Grade
,Private,Saint Thomas,,Campbell,93.33,7th Grade
,Public,Southgate Public School,,Campbell,84.21,7th Grade
,Private,ST MARY SCHOOL,,Campbell,96.77,7th Grade
,Private,St. Joseph,,Campbell,94.74,7th Grade
,Private,Sts Peter & Paul School,,Campbell,81.82,7th Grade
,Public,Carlisle County Middle School,,Carlisle,94.64,7th Grade
,Public,Carroll County Middle School,,Carroll,98.4,7th Grade
,Public,East Carter Middle School,,Carter,97.67,7th Grade
,Public,West Carter Middle School,,Carter,99.25,7th Grade
,Public,Casey County Middle School,,Casey,98.25,7th Grade
,Public,Christian County Middle School,,Christian,97.41,7th Grade
,Public,Christian County Public Schools VLA,,Christian,95.65,7th Grade
,Private,Heritage Christian Academy,,Christian,89.66,7th Grade
,Public,Hopkinsville Middle School,,Christian,94.14,7th Grade
,Private,University Heights Academy,,Christian,100.0,7th Grade
,Private,Grace Bible Academy,,Clark,88.89,7th Grade
,Public,Robert D Campbell Jr High School,,Clark,95.96,7th Grade
,Public,Clay County Middle School,,Clay,92.16,7th Grade
,Private,Oneida Baptist Institute,,Clay,66.67,7th Grade
,Public,Clinton County Middle School,,Clinton,95.61,7th Grade
,Public,Crittenden County Middle,,Crittenden,93.88,7th Grade
,Public,Cumberland County Middle School,,Cumberland,88.24,7th Grade
