Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,Public,Valley view,81 High Street,Middlesex,97.7,Kindergarten
,Public,Preston Veterans Memorial School,285 Shetucket Turnpike,New London,100,Kindergarten
,Public,Prospect Elementary school,75 New Haven Rd,New Haven,98.8,Kindergarten
,Public,Putnam Elementary School,33 Wicker Street,Windham,97.4,Kindergarten
,Public,Quaker Hill Elementary,285 Bloomingdale Road,New London,100,Kindergarten
,Public,Redding Elementary School,33 Lonetown Rd,Fairfield,98,Kindergarten
,Public,Barlow Mountain Elementary School,115 Barlow Mountain Rd,Fairfield,98.2,Kindergarten
,Public,Branchville Elementary School,40 Florida Hill Road,Fairfield,98.3,Kindergarten
,Public,Farmingville Elementary,324 Farmingville Road,Fairfield,97.9,Kindergarten
,Public,Ridgebury Elementary School,112 Bennetts Farm Rd,Fairfield,100,Kindergarten
,Public,Scotland Elementary School,111 barlow mountain road,Fairfield,97.9,Kindergarten
,Public,International School at Dundee,55 Florence Road,Fairfield,100,Kindergarten
,Public,North Mianus Elementary School,309 Palmer Hill Road,Fairfield,100,Kindergarten
,Public,Aerospace and Engineering Elementary School,7 Gardner Way,Hartford,100,Kindergarten
,Public,Myrtle H Stevens School,322 Orchard Street,Hartford,97.5,Kindergarten
,Public,West Hill Elementary School,95 Cronin Drive,Hartford,100,Kindergarten
,Public,Salem School,200 Hartford Road,New London,93.9,Kindergarten
,Public,SandyHook Elementary School,12 Dickenson Drive,Fairfield,96.6,Kindergarten
,Public,Bungay School,35 Bungay Road,New Haven,100,Kindergarten
,Public,Chatfield LoPresti,51 Skokorat Street,New Haven,100,Kindergarten
,Public,Booth Hill School (Shelton),544 Booth Hill road,Fairfield,100,Kindergarten
,Public,Elizabeth Shelton Elementary,138 Willoughby Road,Fairfield,98.9,Kindergarten
,Public,Long Hill School,565 Long Hill Avenue,Fairfield,100,Kindergarten
,Public,Mohegan Elementary School,47 Mohegan Road,Fairfield,98.6,Kindergarten
,Public,Sunnyside School,418 River Rd,Fairfield,92.3,Kindergarten
,Public,Central Elementary School,29 Massaco Street,Hartford,100,Kindergarten
,Public,Squadron Line School,44 Squadron Line Road,Hartford,100,Kindergarten
,Public,Somers Elementary School,4 Vision Blvd,Tolland,94.7,Kindergarten
,Public,Hopewell Elementary,1068 Chestnut Hill Rd,Hartford,100,Kindergarten
,Public,Nayaug Elementary School,222 Old Maids Lane,Hartford,100,Kindergarten
,Public,CREC Academy of International Studies Elementary School,625 Chapel Rd,Hartford,98.5,Kindergarten
,Public,Eli Terry Elementary,569 Griffin Rd,Hartford,100,Kindergarten
,Public,Orchard Hill Elementary,380 Foster st,Hartford,100,Kindergarten
,Public,Philip R. Smith Elementary School,949 Avery Street,Hartford,100,Kindergarten
,Public,Pleasant Valley Elementary School,591 Ellingon Rd,Hartford,98.1,Kindergarten
,Public,Gainfield Elementary School,307 Old Field Road,New Haven,100,Kindergarten
,Public,Pomperaug Elementary School,607 Main Street South,New Haven,96.8,Kindergarten
,Public,Derynoski Elementary School,240 Main Street,Hartford,100,Kindergarten
,Public,Flanders Elementary,100 Victoria Dr,Hartford,100,Kindergarten
,Public,Hatton Elementary School,50 Spring Lake Road,Hartford,95.2,Kindergarten
,Public,Thalberg,145 Dunham Street,Hartford,98.3,Kindergarten
,Public,Urbin T Kelley Elementary School,501 Ridgewood Road,Hartford,98.1,Kindergarten
,Public,West Stafford School,153 West Stafford Rd,Tolland,97.8,Kindergarten
,Non-public,Bi-Cultural Hebrew Academy,2186 High Ridge Road,Fairfield,100,Kindergarten
,Public,Davenport Ridge Elementary,1300 Newfield Ave.,Fairfield,98.4,Kindergarten
,Public,Hart Magnet Elementary,61 Adams Ave,Fairfield,99.1,Kindergarten
,Public,Julia A Stark,398 Glenbrook Road,Fairfield,95,Kindergarten
,Public,KT Murphy,19 Horton Street,Fairfield,98.8,Kindergarten
,Non-public,Mater Salvatoris,926 Newfield Avenue,Fairfield,73.5,Kindergarten
,Public,Newfield Elementary School,345 Pepper Ridge Rd,Fairfield,97.9,Kindergarten
,Public,Northeast Elementary,82 Scofieldtown Rd,Fairfield,96.4,Kindergarten
,Public,Rogers International School,202 Blachley Road,Fairfield,98.8,Kindergarten
,Public,Roxbury School,751 West Hill Road,Fairfield,96.6,Kindergarten
,Public,Springdale Elementary School,1127 Hope Street,Fairfield,100,Kindergarten
,Non-public,Stamford Charter School For Excellence,1 Schuyler Avenue,Fairfield,62.5,Kindergarten
,Public,Stillmeadow Elementary School,800 Stillwater Road,Fairfield,100,Kindergarten
,Public,Strawberry Hill School,200 Strawberry Hill Ave,Fairfield,98.9,Kindergarten
,Non-public,The Catholic Academy of Stamford,1186 Newfield Ave,Fairfield,91.2,Kindergarten
,Public,Toquam Magnet Elementary School,123 Ridgewood Ave,Fairfield,98,Kindergarten
,Public,Westover School,412 Stillwater Ave,Fairfield,97.9,Kindergarten
,Public,Deans Mill School,35 Deans Mill Rd,New London,100,Kindergarten
,Public,Chapel Street Elementary School,380 Chapel Street,Fairfield,94.6,Kindergarten
,Public,Eli Whitney Elementary,1130 Huntington Rd,Fairfield,89.6,Kindergarten
,Public,Franklin Elementary School,1895 Barnum Ave,Fairfield,100,Kindergarten
,Public,Lordship Elementary,254 Crown St,Fairfield,100,Kindergarten
,Public,Nichols Elementary,396 Nichols Ave,Fairfield,100,Kindergarten
,Public,Second Hill Lane Elementary School,65 Second Hill Lane,Fairfield,90.2,Kindergarten
,Public,Wilcoxson Elementary School,600 Wilcoxson Ave,Fairfield,100,Kindergarten
,Public,Tariffville School,42 Winthrop St.,Hartford,100,Kindergarten
,Public,Black Rock (Thomaston),57 Branch Rd,Litchfield,100,Kindergarten
,Public,Birch Grove Primary School,247 Rhodes Road,Tolland,99.3,Kindergarten
,Public,Torringford School,800 Charles Street,Litchfield,96.7,Kindergarten
,Public,Vogel Wetmore,68 Church Street,Litchfield,99.3,Kindergarten
,Public,Booth Hill School (Trumbull),545 Booth Hill Road,Fairfield,100,Kindergarten
,Non-public,Christian Heritage School,575 White Plains Rd,Fairfield,97.5,Kindergarten
,Public,Daniels Farm Elementary,710 Daniels Farm Rd,Fairfield,94.2,Kindergarten
,Public,Frenchtown Elementary School,30,Fairfield,94.7,Kindergarten
,Public,Jane Ryan Elementary School,190 Park Lane,Fairfield,100,Kindergarten
,Public,Middlebrook Elementary,220 Middlebrooks Ave,Fairfield,98.4,Kindergarten
,Public,Tashua Elementary,401 stonehouse rd,Fairfield,98.2,Kindergarten
,Public,Mohegan,49 Golden Rd.,New London,98.2,Kindergarten
,Public,Union Elementary,173 School St,Hartford,97.8,Kindergarten
,Public,West District Elementary School,114 West District Road,Hartford,100,Kindergarten
,Public,Center Road School,20 Center Road,Tolland,98.5,Kindergarten
,Public,Lake Street School,201 Lake Street,Tolland,100,Kindergarten
,Public,Maple Street School,20 Maple St.,Tolland,100,Kindergarten
,Public,Northeast School,69 East St,Tolland,100,Kindergarten
,Public,Skinner Road School,90 Skinner Road,Tolland,100,Kindergarten
,Public,Cook Hill Elementary School,57 Hall Road,New Haven,98.8,Kindergarten
,Public,Highland Elementary School (Wallingford),200 Highland Ave,New Haven,100,Kindergarten
,Public,Moses Y. Beach Elementary School,340 N Main St,New Haven,98.8,Kindergarten
,Public,Stevens Elementary School,18 Kondracki Lane,New Haven,100,Kindergarten
,Public,B.W. Tinker Elementary School,809 Highland Avenue,New Haven,100,Kindergarten
,Non-public,Brass City Charter School,289 Willow St,New Haven,91.4,Kindergarten
,Public,Bucks Hill Elementary,300 Bucks Hill Road-,New Haven,87.5,Kindergarten
,Public,Bunker Hill Elementary,170 Bunker Hill Avenue,New Haven,90.9,Kindergarten
,Public,Carrington,24 Kenmore Ave,New Haven,100,Kindergarten
,Public,Driggs Elementary School,77 Woodlawn Terr,New Haven,93.6,Kindergarten
,Public,Duggan,38 West Porter Street,New Haven,98.4,Kindergarten
,Public,GILMARTIN ELEMENTARY,94 SPRINGLAKE ROAD,New Haven,100,Kindergarten
,Public,Hopeville,2 Cypress St,New Haven,98.9,Kindergarten
,Public,HS Chase Elementary,40 Woodtick Road,New Haven,98.4,Kindergarten
,Public,International dual language,116 Beecher ave,New Haven,97.5,Kindergarten
,Public,Jonathan Reed Elementary School,33 Griggs Street,New Haven,91.8,Kindergarten
,Public,Kingsbury Elementary School,220 Columbia Blvd,New Haven,88.3,Kindergarten
,Public,M.M. Generali,3196 East Main St.,New Haven,100,Kindergarten
,Public,Maloney Interdistrict Magnet School,233 South Elm Street,New Haven,77.5,Kindergarten
,Public,Regan Elementary School,2780 North Main st,New Haven,100,Kindergarten
,Public,Rotella,380 Pierpont Rd,New Haven,97.9,Kindergarten
,Public,Sprague Elementary,1443 Thomaston Avenue,New Haven,77.6,Kindergarten
,Public,Walsh Elementary School,55 Dikeman Street,New Haven,88.9,Kindergarten
,Public,Washington Elementary School,685 Baldwin St,New Haven,100,Kindergarten
,Public,Wendell Cross,1255 Hamilton Avenue,New Haven,100,Kindergarten
,Public,Woodrow Wilson Elementary,235 Birch Street,New Haven,87.5,Kindergarten
,Non-public,Yeshiva K'Tana,47 Buckingham St,New Haven,89,Kindergarten
,Public,Great Neck Elementary,165 Great Neck Road,New London,100,Kindergarten
,Public,Oswegatchie Elementary School,470 Boston Post Road,New London,98,Kindergarten
,Public,Latimer Lane Elementary School,33 Moutain View Drive,Hartford,100,Kindergarten
,Public,Aiken Elementary School,212 King Philip Drive,Hartford,100,Kindergarten
,Public,Braeburn Elementary School,45 Braeburn Rd,Hartford,100,Kindergarten
,Public,Bugbee Elementary,1943 Asylum Avenue,Hartford,100,Kindergarten
,Public,Charter Oak International Academy,425 Oakwood Ave,Hartford,100,Kindergarten
,Public,Duffy Elelmentary,95 Westminster Dr.,Hartford,100,Kindergarten
,Public,Morley,77 Bretton Road,Hartford,100,Kindergarten
,Public,Norfeldt Elementary,35 Barksdale Road,Hartford,96.8,Kindergarten
,Public,Smith Stem School,64 Saint James Street,Hartford,97.7,Kindergarten
,Public,University of Hartford Magnet School,196 Bloomfield AVe,Hartford,98.5,Kindergarten
,Public,Webster Hill Elementary,125 Webster Hill Blvd,Hartford,96.4,Kindergarten
,Public,Whiting Lane Elementary,47 Whiting Lane,Hartford,100,Kindergarten
,Public,Wolcott Elementary School,71 Wolcott Rd,Hartford,100,Kindergarten
,Public,Edith E. Mackrille,806 Jones Hill Rd,New Haven,100,Kindergarten
,Public,Forest Elementary,95 Burwell Road,New Haven,98,Kindergarten
,Public,Savin Rock Community School,50 Park Street,New Haven,99,Kindergarten
,Public,Seth G. Haley Elementary School,146 South Street,New Haven,100,Kindergarten
,Public,Washington School,255 Meloy Road,New Haven,100,Kindergarten
,Public,Pagels Elementary,26 Benham hill road,New Haven,98.6,Kindergarten
,Public,Tootin Hills,25 Nimrod Road,Hartford,100,Kindergarten
,Public,A. Ward Spaulding Elementary,945 mountain road,Hartford,97.5,Kindergarten
,Public,Daisy Ingraham School,105 Goodspeed Dr,Middlesex,97.4,Kindergarten
,Public,Hurlbutt Elementary School,9 School Road,Fairfield,98.7,Kindergarten
,Public,Coleytown Elementary School,65 Easton Rd,Fairfield,100,Kindergarten
,Public,Greens Farms Elementary,17 Morningside Drive So,Fairfield,100,Kindergarten
,Public,Kings Highway Elementary School,125 Post Road West,Fairfield,100,Kindergarten
,Public,Saugatuck Elementary School,170 Riverside Avenue,Fairfield,100,Kindergarten
,Public,AW Hanmer,50 Francis St,Hartford,100,Kindergarten
,Public,Charles Wright Elementary School,186 Nott Street,Hartford,97.6,Kindergarten
,Public,Emerson Williams Elementary School,461 Wells Road,Hartford,98.4,Kindergarten
,Public,Highcrest School,95 Highcrest rd,Hartford,100,Kindergarten
,Public,Samuel Webb Elementary School,51 Willow St.,Hartford,100,Kindergarten
,Public,Natchaug Elementary School,123 Jackson Street,Windham,97.4,Kindergarten
,Public,Center Elementary School,12 Old Farms Road,Tolland,100,Kindergarten
,Public,MillerDriscoll,217 Wolfpit Road,Fairfield,97.6,Kindergarten
,Public,Poquonock Elementary,1760 Poquonock Avenue,Hartford,100,Kindergarten
,Public,Oliver Ellsworth Elementary,730 Kennedy Road,Hartford,100,Kindergarten
,Public,Alcott Elementary Schiool,1490 Woodtick Rd.,New Haven,98.3,Kindergarten
,Public,Frisbee Elementary School,24 Todd Rd,New Haven,100,Kindergarten
,Public,Wakelee Elementary School,12 Hemple Drive,New Haven,100,Kindergarten
,Public,Beecher Road School,40 Beecher Road,New Haven,99.2,Kindergarten
,Public,Mitchell Elementary School,14 School Street,Litchfield,100,Kindergarten
,Public,Woodstock Elementary School,24 Frog Pond Road,Windham,97.2,Kindergarten
,Public,Ashford School,440 Westford Rd.,Windham,96.9,7th Grade
,Public,Avon Middle School,375 West Avon Road,Hartford,98.4,7th Grade
,Public,Sayles School,25 Scotland Rd.,New London,97.1,7th Grade
,Public,Catherine McGee Middle School,899 Norton Rd,Hartford,95.7,7th Grade
,Public,Amity Middle School Bethany,190 Luke Hill Road,New Haven,96.5,7th Grade
,Public,Bethel Middle School,600 Whittlesey Dr.,Fairfield,96.9,7th Grade
,Public,Academy of International studies,1551 Bue Hills Ave,Hartford,100,7th Grade
,Public,Carmen Arace,390 Park Avenue,Hartford,98.9,7th Grade
,Public,Greater Hartford Academy Of The Arts Middle School,129 Griffin Road North,Hartford,96.5,7th Grade
,Public,Bolton Center school,108 Notch Road,Tolland,100,7th Grade
,Public,Walsh Intermediate School,185 Damascus Rd.,New Haven,99,7th Grade
,Public,Achievement First Middle School,529 Noble Avenue,Fairfield,90.4,7th Grade
,Public,Barnum School,495 Waterview Ave,Fairfield,100,7th Grade
,Public,Black Rock,545 Brewster Street,Fairfield,100,7th Grade
,Public,Blackham Elementary School,425 Thorme street,Fairfield,98.7,7th Grade
,Public,Capital  Preparatory Harbor School,777 Main Street,Fairfield,93.8,7th Grade
,Public,Cesar A Batalla,606 HOward Ave,Fairfield,99.1,7th Grade
,Public,Classical Studies Magnet Academy,240 Linwood ave,Fairfield,100,7th Grade
,Public,Columbus School,275 George Street,Fairfield,100,7th Grade
,Public,Geraldine Claytor Magnet Academy,140 Ocean Terrace,Fairfield,88.2,7th Grade
,Public,Geraldine Johnson School,475 Lexington Avenue,Fairfield,98.8,7th Grade
,Public,High Horizons Magnet School,700 Palisade Avenue,Fairfield,95.8,7th Grade
,Public,inter-district Discovery Magnet School,1450 Park Ave,Fairfield,97.8,7th Grade
,Public,James J. Curiale,300 Larual Ave.,Fairfield,95.1,7th Grade
,Public,Jettie Tisdale,250 Hollister Ave,Fairfield,92.3,7th Grade
,Public,John Winthrop,85 Eckart Street,Fairfield,97.2,7th Grade
,Public,Multicultural Magnet School,700 Palisade Avenue,Fairfield,100,7th Grade
,Public,Park City Magnet,1526 Chopsey Hill Rd,Fairfield,100,7th Grade
,Public,PL Dunbar,445 Union Avenue,Fairfield,98,7th Grade
,Public,Read,130 Ezra Street,Fairfield,100,7th Grade
,Public,Roosevelt,680 Park ave,Fairfield,96.5,7th Grade
,Public,Six to six magnet school,601 Pearl Harbor St,Fairfield,100,7th Grade
,Non-public,St Augustine Academy,63 Pequonock St,Fairfield,100,7th Grade
,Public,Waltersville,150 Hallett Street,Fairfield,100,7th Grade
,Public,Wilbur Cross School,1775 Reservoir Ave,Fairfield,97.7,7th Grade
,Public,Park City Prep Charter School,1550 State St,Fairfield,92.1,7th Grade
,Public,Bristol Arts and Innovation Magnet School,70 Memorial Blvd,Hartford,100,7th Grade
,Public,Chippens Hill Middle School,551 peacedale street,Hartford,99.5,7th Grade
,Public,Greene-Hills School,718 Pine Street,Hartford,100,7th Grade
,Public,Northeast Middle School,530 Stevens St.,Hartford,99.2,7th Grade
,Public,West Bristol School,500 Clark Ave,Hartford,97.2,7th Grade
,Public,Whisconier Middle School,17 W Whisconier Road,Fairfield,97,7th Grade
,Public,Brooklyn Middle School,119 Gorman Road,Windham,98.8,7th Grade
,Public,Har-Bur Middle School,26 Lyon Road,Hartford,97.1,7th Grade
,Public,North Canaan Elementary School,90 Pease Street,Litchfield,100,7th Grade
,Public,Doctor Helen Baldwin Middle School,45  Westminster Road,Windham,85.5,7th Grade
,Public,Canton Middle School,76 Simonds Ave,Hartford,93.4,7th Grade
,Public,Parish Hill Middle High School,304 Parish Hill Rd,Windham,100,7th Grade
,Public,Dodd Middle School,100 Park Place,New Haven,97.4,7th Grade
,Public,Eliot Middle School,69 Fairy Dell Road,Middlesex,97.1,7th Grade
,Public,William J. Johnston Middle School,360 Norwich Ave,New London,96.9,7th Grade
,Public,Horace Porter School,3 Schoolhouse Rd,Tolland,90.7,7th Grade
,Public,Captain Nathan Hale Middle School,1776 Main Street,Tolland,95.9,7th Grade
,Public,Cromwell Middle School,6 Mann Memorial Drive,Middlesex,90.4,7th Grade
,Public,Broadview Middle School,72 Hospital Avenue,Fairfield,98.6,7th Grade
,Public,Roger Park Middle School,21 Memorial Drive,Fairfield,98.9,7th Grade
,Public,Westside Middle School,1 School Ridge Road,Fairfield,99.6,7th Grade
,Public,Middlesex Middle School,204 Hollow Tree Ridge Road,Fairfield,98.4,7th Grade
,Public,Killingly Intermediate School,1599 Upper Maple St,Windham,99.4,7th Grade
,Public,John Winthrop Junior High School,One Winthrop Road,Middlesex,92.6,7th Grade
,Public,Derby Middle School,73 Chatfield St,New Haven,98,7th Grade
,Public,Strong Middle School,191 Main Street,Middlesex,97.2,7th Grade
,Public,East Granby Middle School,95 South Main St,Hartford,100,7th Grade
,Public,East Hampton Middle School,19 Childs Rd,Middlesex,94.7,7th Grade
,Public,Academy of Computer Science and Engineering Middle School,337 East River Drive,Hartford,99,7th Grade
,Non-public,Connecticut River Academy- Middle School,195 Riverside Dr.,Hartford,98.8,7th Grade
,Public,East hartford Middle School,777 Burnside Ave.,Hartford,98.3,7th Grade
,Public,Sunset Ridge Middle School,450 Forbes Street,Hartford,99.1,7th Grade
,Public,East Haven Academy,67 Hudson Street,New Haven,100,7th Grade
,Public,JOSEPH MELILLO MIDDLE SCHOOL,67 HUDSON STREET,New Haven,99.4,7th Grade
,Public,East WIndsor Middle school,38 Main Street,Hartford,96.5,7th Grade
,Public,Helen Keller Middle School,360 Sport Hill Road,Fairfield,94.5,7th Grade
,Public,Ellington Middle School,46 Middle Butcher Road,Tolland,96.8,7th Grade
,Public,John F. Kennedy Middle School,155 Raffia Road,Hartford,99.2,7th Grade
,Public,Fairfield Woods Middle School,1115 Fairfield Woods Road,Fairfield,97.4,7th Grade
,Public,Roger Ludlowe Middle School,689 Unquowa Road,Fairfield,95.2,7th Grade
,Non-public,St. Thomas Aquinas Catholic School,1719 Post Road,Fairfield,95.1,7th Grade
,Public,Tomlinson Middle School,200 Unquowa Rd.,Fairfield,97.2,7th Grade
,Public,Irving A. Robbins Middle School,20 Wolf Pit Rd.,Hartford,97.9,7th Grade
,Public,Ledyard Middle School,1860 Route 12,New London,98.8,7th Grade
,Public,Smith Middle School,219 Addison Road,Hartford,98.6,7th Grade
,Public,Granby Memorial Middle School,321 Salmon Brook St,Hartford,96.7,7th Grade
,Non-public,Eagle Hill School,45 Glenville Road,Fairfield,96.4,7th Grade
,Public,Eastern Middle School,51 Hendrie ave,Fairfield,96.7,7th Grade
,Non-public,Greenwich Academy,200 North Maple Ave,Fairfield,100,7th Grade
,Non-public,Greenwich Country Day School,401 Old Church Road,Fairfield,100,7th Grade
,Non-public,Sacred Heart Greenwich,1177King Street,Fairfield,98.1,7th Grade
,Public,Western Junior High School,1 Western Junior Highway,Fairfield,98.5,7th Grade
,Public,Griswold Middle School,211 Slater Avenue,New London,97.4,7th Grade
,Public,Groton Middle School,35 Groton Long Point Rd,New London,98.1,7th Grade
,Public,Elizabeth Adams Middle School,233 Church Street,New Haven,98.3,7th Grade
,Public,ACES Wintergreen Interdistrict Magnet School,671 Wintergreen Ave,New Haven,98.1,7th Grade
,Public,Booker T Washington Academy,306 Circular Avenue,New Haven,97.7,7th Grade
,Non-public,Hamden Hall Country Day School,1108 Whitney Ave,New Haven,100,7th Grade
,Public,Hamden Middle School,2623 Dixwell Ave.,New Haven,99,7th Grade
,Non-public,Saint Rita School,1601 Whitney Ave,New Haven,100,7th Grade
,Public,Achievement First,305 Greenfield Street,Hartford,94.8,7th Grade
,Public,Alfred E. Burr Middle School,400 Wethersfield Ave,Hartford,100,7th Grade
,Public,Betances Stem Magnet School,400 Wethersfield Ave,Hartford,100,7th Grade
,Public,BREAKTHROUGH MAGNET SCHOOL (SOUTH),290 BROOKFIELD STREET,Hartford,100,7th Grade
,Public,Capital Prep Magnet School,1304 Main Street,Hartford,100,7th Grade
,Public,Classical Magnet,85 Woodland Street,Hartford,97.8,7th Grade
,Public,Dr. Martin Luther King Jr. Social Justice Middle School,25 Ridgefield Street,Hartford,94,7th Grade
,Public,Dwight Bellizzi Dual Language Academy,215 South Street,Hartford,97.3,7th Grade
,Public,E.B. Kennelly,180 White Street,Hartford,98.6,7th Grade
,Public,Environmental Sciences @ Mary Hooker,440 Broadview Terrace,Hartford,100,7th Grade
,Public,Global Communications Academy,85 Edwards St,Hartford,98.2,7th Grade
,Public,Hartford Magnet Trinity College Academy,53 Vernon Street,Hartford,99.3,7th Grade
,Non-public,Jumoke Academy Charter School,339 Blue Hills Ave,Hartford,78.1,7th Grade
,Non-public,Kinsella Magnet School of the Performing Arts,65 Van Block Ave.,Hartford,100,7th Grade
,Public,McDonough Middle School,111 Hillside Avenue,Hartford,94.3,7th Grade
,Public,MILNER MIDDLE SCHOOL,150 TOWER AVE,Hartford,100,7th Grade
,Public,Noah Webster,5 cone st.,Hartford,100,7th Grade
,Public,Sport and Medical Sciences Academy,280 Huyshope Avenue,Hartford,98.4,7th Grade
,Public,STEM Magnet @Annie Fisher,280 Plainfield Street,Hartford,100,7th Grade
,Public,Regional School District 8 Middle School,25 RHAM Road,Tolland,95.4,7th Grade
,Public,Haddam-Killingworth Middle School,451 Route 81,Middlesex,99.4,7th Grade
,Public,Lebanon Middle School,891 Exeter Road,New London,96.9,7th Grade
,Public,Lisbon Central School,15 Newent Rd.,New London,97.9,7th Grade
,Public,Litchfield middle/high school,14 Plumb Hill Rd.,Litchfield,97.4,7th Grade
,Public,Wamogo Regional School District 6,98 Wamogo Rd,Litchfield,93.3,7th Grade
,Non-public,The Country School,341 Opening Hill Road,New Haven,93.5,7th Grade
,Public,Walter C. Polson Middle School,302 Green Hill Rd,New Haven,97.7,7th Grade
,Public,Illing Middle School,227 Middle Tpke E,Hartford,98.4,7th Grade
,Public,Odyssey Community School,579 West Middle Turnpike,Hartford,97.2,7th Grade
,Non-public,Saint James School,73 Park Street,Hartford,95.2,7th Grade
,Public,Edison,1355 North Broad Street,New Haven,99.6,7th Grade
,Public,Lincoln Middle School,164 Centennial Ave,New Haven,99.6,7th Grade
,Public,Washington Middle School,1225 North Broad St,New Haven,98.9,7th Grade
,Public,Memorial Middle School,1 Memorial Drive,New Haven,97.9,7th Grade
,Public,Beman middle school,1 wilderman's way,Middlesex,97.8,7th Grade
,Public,East Shore Middle School,240 Chapel Street,New Haven,98.3,7th Grade
,Public,Harborside Middle School,175 High Street,New Haven,97.4,7th Grade
,Non-public,St. Marys School,72 Gulf Street,New Haven,100,7th Grade
,Public,West Shore Middle School,70 Kay Avenue,New Haven,97.9,7th Grade
,Public,Jockey Hollow Middle School,365 Fan Hill Road,Fairfield,96.6,7th Grade
,Public,Masuk High School/Jockey Hollow STEM,1014 Monroe Turnpike,Fairfield,96,7th Grade
,Public,Nathan Hale Ray Middle School,73 Clark Gates Road,Middlesex,92.3,7th Grade
,Public,Stonington Middle School,204 Mistuxet Ave,New London,96.6,7th Grade
,Public,City Hill Middle School,441 City Hill Street,New Haven,99.1,7th Grade
,Public,CREC Academy of Science and Innovation,600 Slater Road,Hartford,95.6,7th Grade
,Public,Diloreto Elementary And Middle School,732 Slater Road,Hartford,100,7th Grade
,Public,Pulaski Middle School,757 Farmington Ave.,Hartford,98.2,7th Grade
,Public,Roosevelt Campus,40 Goodwin Street,Hartford,97.9,7th Grade
,Public,Slade Middle School,183 Steele St,Hartford,100,7th Grade
,Public,Saxe Middle School,468 South Ave,Fairfield,98,7th Grade
,Non-public,New Canaan Country School,635 Frogtown Rd,Fairfield,100,7th Grade
,Public,New Fairfield Middle School,56 Gilotti RD,Fairfield,98.1,7th Grade
,Public,Amistad Academy,130 Edgewood Ave,New Haven,97.8,7th Grade
,Public,Augusta Lewis Troup School,259 Edgewood Ave,New Haven,100,7th Grade
,Public,Barnard Environmental Science and Technology School,170 Derby Avenue,New Haven,100,7th Grade
,Public,Benjamin Jepson Magnet School,15 Lexington Ave,New Haven,100,7th Grade
,Public,Betsy Ross Arts Magnet School,150 Kimberly Avenue,New Haven,98.9,7th Grade
,Public,Bishop Woods School,1481 Quinnipiac Ave,New Haven,100,7th Grade
,Public,Brennan-Rogers Magnet School,200 Wilmot Road,New Haven,100,7th Grade
,Public,"Celentano Biotech, Health&Medical Magnet",400 Canner st,New Haven,97,7th Grade
,Public,Clinton Avenue School,293 Clinton Avenue,New Haven,100,7th Grade
,Public,Conte West Hills,511 Chapel St,New Haven,96.7,7th Grade
,Public,Davis,35 Davis Street,New Haven,100,7th Grade
,Public,East Rock Community Magnet School,133 Nash St,New Haven,97.8,7th Grade
,Public,Edgewood,737 Edgewood Ave,New Haven,100,7th Grade
,Public,Elm City College Prep,407 James St.,New Haven,100,7th Grade
,Public,F.A.M.E,255 Blatchley AVE,New Haven,98.1,7th Grade
,Public,Fair Haven,164 Grand Avenue,New Haven,97.7,7th Grade
,Public,Highville Charter School,1 Science Park,New Haven,100,7th Grade
,Public,Hill Central School,140 Dewitt Street,New Haven,100,7th Grade
,Non-public,Hopkins School,986 Forest Rd,New Haven,100,7th Grade
,Public,John C Daniels,569 Congress Ave,New Haven,100,7th Grade
,Public,John S. Martinez,100 James Street,New Haven,100,7th Grade
,Public,King Robinson,150 Fournier Street,New Haven,100,7th Grade
,Non-public,L. W. Beecher Museum Magnet School,100 Jewel st,New Haven,97.8,7th Grade
,Public,Mauro Sheridan Magnet School,191 Fountain St,New Haven,100,7th Grade
,Public,Nathan Hale School,480 Townsend Ave,New Haven,100,7th Grade
,Public,Ross Woodward,185 Barnes Ave,New Haven,100,7th Grade
,Non-public,The Foote School,50 Loomis Place,New Haven,100,7th Grade
,Public,Truman,114 truman st,Fairfield,100,7th Grade
,Public,Worthington Hooker,691 Whitney Ave,New Haven,100,7th Grade
,Public,Bennie Dover Jackson Middle School,36 Waller Street,New London,95.5,7th Grade
,Public,Interdistrict School of for Arts and Communication,190 Governor Winthrop Blvd,New London,96.8,7th Grade
,Public,New London High School Multi Magnet Campus,20 Chester Street,New London,100,7th Grade
,Public,Schaghticoke Middle School,23 Hipp Road,Litchfield,98.9,7th Grade
,Public,John Wallace Middle School,71 Halleran Drive,Hartford,99.4,7th Grade
,Public,Martin Kellogg Middle School,155 Harding Ave,Hartford,96.7,7th Grade
,Public,Newtown Middle School,11 Queen,Fairfield,99,7th Grade
,Non-public,Saint Rose of Lima School,40 Church Hill Road,Fairfield,94.4,7th Grade
,Public,East Lyme Middle School,31 Society RD.,New London,98.4,7th Grade
,Public,North Branford Intermediate School,654 Foxon Rd.,New Haven,97,7th Grade
,Public,Thompson Middle School,785 Riverside Drive,Windham,98.3,7th Grade
,Public,North Haven Middle School,55 Bailey Road,New Haven,98.8,7th Grade
,Public,Wheeler Middle School,297 Norwich- Westerly Road,New London,94.8,7th Grade
,Public,Charles H. Barrows STEM Academy,141 Tuckie Road,Windham,96.9,7th Grade
,Non-public,All Saints Catholic School,139 West Rocks Road,Fairfield,96.9,7th Grade
,Public,Nathan Hale Middle School,176 Strawberry Hill Ave,Fairfield,97.6,7th Grade
