Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,,Bath Middle School,,Sagadahoc,99.1,7th Grade
,,Brightfield School,,Sagadahoc,100.0,7th Grade
,,Mt. Ararat Middle School,,Sagadahoc,100.0,7th Grade
,,Richmond middle/high school,,Sagadahoc,100.0,7th Grade
,,St. John's Catholic School,,Sagadahoc,100.0,7th Grade
,,Woolwich Central School,,Sagadahoc,100.0,7th Grade
,,Sagadahoc County Totals,,Sagadahoc,99.73,7th Grade
,,Athens Community School,,Somerset,100.0,7th Grade
,,Good Will-Hinckley/Glen Stratton Learning Center,,Somerset,100.0,7th Grade
,,Harmony Elementary School,,Somerset,100.0,7th Grade
,,Lawrence Junior High School,,Somerset,99.2,7th Grade
,,MSAD #13,,Somerset,100.0,7th Grade
,,MSAD #53,,Somerset,100.0,7th Grade
,,MSAD #74 Carrabec Community School,,Somerset,100.0,7th Grade
,,MSAD59,,Somerset,100.0,7th Grade
,,Skowhegan Area Middle School,,Somerset,98.85,7th Grade
,,Somerset County Totals,,Somerset,99.36,7th Grade
,,Edna Drinkwater Elementary School,,Waldo,90.0,7th Grade
,,Islesboro Central School,,Waldo,100.0,7th Grade
,,Lincolnville Central School,,Waldo,100.0,7th Grade
,,Mt View Middle School,,Waldo,100.0,7th Grade
,,Palermo Consolidated School,,Waldo,100.0,7th Grade
,,Samuel Wagner Middle School,,Waldo,100.0,7th Grade
,,Searsport Elementary School,,Waldo,100.0,7th Grade
,,Troy Howard Middle School,,Waldo,99.07,7th Grade
,,Waldo County Totals,,Waldo,99.39,7th Grade
,,Alexander Elementary School,,Washington,100.0,7th Grade
,,Bay Ridge Elementary School,,Washington,100.0,7th Grade
,,Beals Elementary School,,Washington,100.0,7th Grade
,,Calais Middle/High School,,Washington,100.0,7th Grade
,,Cherryfield Elementary School,,Washington,100.0,7th Grade
,,East Range II,,Washington,100.0,7th Grade
,,Eastport Elementary School,,Washington,100.0,7th Grade
,,Edmunds Consolidated School,,Washington,100.0,7th Grade
,,Elm Street Elementary School,,Washington,100.0,7th Grade
,,Fort O' Brien Elementary School,,Washington,100.0,7th Grade
,,Jonesboro Elementary School,,Washington,100.0,7th Grade
,,Jonesport Elementary School,,Washington,100.0,7th Grade
,,Narraguagus Jr Sr High School,,Washington,100.0,7th Grade
,,Pembroke Elementary School,,Washington,100.0,7th Grade
,,Perry Elementary School,,Washington,100.0,7th Grade
,,Princeton Elementary School,,Washington,100.0,7th Grade
,,Rose M Gaffney,,Washington,96.88,7th Grade
,,Whiting Village Elementary School,,Washington,100.0,7th Grade
,,Woodland High School,,Washington,100.0,7th Grade
,,Washington County Totals,,Washington,99.56,7th Grade
,,Acton Elementary School,,York,100.0,7th Grade
,,Berwick Academy,,York,100.0,7th Grade
,,Bonny Eagle Middle School,,York,100.0,7th Grade
,,Cape Elizabeth Middle School,,York,100.0,7th Grade
,,Loranger Memorial School,,York,95.24,7th Grade
,,MARSHWOOD MIDDLE SCHOOL,,York,98.25,7th Grade
,,Massabesic Middle School,,York,100.0,7th Grade
,,Middle School of the Kennebunks,,York,98.73,7th Grade
,,Noble Middle School,,York,99.09,7th Grade
,,Saco Middle School,,York,97.84,7th Grade
,,Sanford Middle School,,York,100.0,7th Grade
,,Shapleigh School,,York,98.59,7th Grade
,,St. Thomas School,,York,100.0,7th Grade
,,Thornton Academy,,York,97.1,7th Grade
,,Wells Junior High School,,York,100.0,7th Grade
,,York Middle School,,York,100.0,7th Grade
,,York County Totals,,York,99.2,7th Grade
,,Statewide,,Statewide,98.99,7th Grade
,,Auburn School Deprtment,,Androscoggin,95.52,12th Grade
,,Bruce Whittier Middle School,,Androscoggin,100.0,12th Grade
,,Central Maine Christian Academy,,Androscoggin,100.0,12th Grade
,,Leavitt Area High Shool,,Androscoggin,100.0,12th Grade
,,Lewiston High School,,Androscoggin,98.46,12th Grade
,,Lisbon High School,,Androscoggin,98.97,12th Grade
,,Next Step,,Androscoggin,93.94,12th Grade
,,Oak Hill High School,,Androscoggin,100.0,12th Grade
,,Saint Dominic Academy,,Androscoggin,100.0,12th Grade
,,The Margaret Murphy Centers for Children,,Androscoggin,85.71,12th Grade
,,Androscoggin County Totals,,Androscoggin,98.14,12th Grade
,,Caribou High School,,Aroostook,99.12,12th Grade
,,Easton School Department,,Aroostook,100.0,12th Grade
,,Fort Kent Community High School,,Aroostook,100.0,12th Grade
,,Greater Houlton Christian Academy,,Aroostook,100.0,12th Grade
,,Houlton Middle High School,,Aroostook,100.0,12th Grade
,,Madawaska Middle/HIgh School,,Aroostook,100.0,12th Grade
,,Maine School of Science and Mathematics,,Aroostook,100.0,12th Grade
,,Miranda J Carney,,Aroostook,100.0,12th Grade
,,MSAD 20,,Aroostook,100.0,12th Grade
,,MSAD 70,,Aroostook,100.0,12th Grade
,,MSAD#33,,Aroostook,100.0,12th Grade
,,Presque Isle High School,,Aroostook,100.0,12th Grade
,,RSU #50 - Southern Aroostook Community School,,Aroostook,100.0,12th Grade
,,RSU 88/MSAD #24,,Aroostook,100.0,12th Grade
,,Washburn Elementary and High School / MSAD45,,Aroostook,100.0,12th Grade
,,Aroostook County Totals,,Aroostook,99.83,12th Grade
,,Aucocisco School,,Cumberland,100.0,12th Grade
,,Baxter Academy for Technology and Science,,Cumberland,100.0,12th Grade
,,Bonny Eagle High School,,Cumberland,92.51,12th Grade
,,Brunswick High School,,Cumberland,99.48,12th Grade
,,Burchard Dunn School,,Cumberland,100.0,12th Grade
,,Cape Elizabeth High School,,Cumberland,100.0,12th Grade
,,Casco Bay High School,,Cumberland,100.0,12th Grade
,,Cheverus High School,,Cumberland,100.0,12th Grade
,,Clarvida Merrymeeting Center,,Cumberland,100.0,12th Grade
,,Deering High School,,Cumberland,97.38,12th Grade
,,Falmouth Public Schools,,Cumberland,98.96,12th Grade
,,Freeport High School,,Cumberland,99.29,12th Grade
,,Glickman Lauder Center of Excellence in Autism and Developmental Disorders,,Cumberland,33.33,12th Grade
,,Gorham High School,,Cumberland,99.45,12th Grade
,,Greater Portland Christian School,,Cumberland,100.0,12th Grade
,,Greely High School,,Cumberland,100.0,12th Grade
,,Lake Region High School,,Cumberland,100.0,12th Grade
,,Maine Coast Waldorf School,,Cumberland,100.0,12th Grade
,,Maine Connections Academy,,Cumberland,98.91,12th Grade
,,North Yarmouth Academy,,Cumberland,100.0,12th Grade
,,Portland High School,,Cumberland,95.82,12th Grade
,,Scarborough High School,,Cumberland,99.54,12th Grade
,,South Portland High School,,Cumberland,95.79,12th Grade
,,Waynflete School,,Cumberland,98.48,12th Grade
,,Westbrook High School,,Cumberland,96.15,12th Grade
,,Windham High School,,Cumberland,99.18,12th Grade
,,Yarmouth High School,,Cumberland,100.0,12th Grade
,,Cumberland County Totals,,Cumberland,98.09,12th Grade
,,Carrabassett Valley Academy,,Franklin,100.0,12th Grade
,,Mt. Abram High school,,Franklin,100.0,12th Grade
,,Mt. Blue High School,,Franklin,99.46,12th Grade
,,Rangeley Lakes Regional School,,Franklin,100.0,12th Grade
,,RSU73 - Spruce Mountain High School,,Franklin,100.0,12th Grade
,,Franklin County Totals,,Franklin,99.73,12th Grade
,,Blue Hill Harbor School,,Hancock,100.0,12th Grade
,,Deer Isle Stonington High School,,Hancock,100.0,12th Grade
,,Ellsworth High School,,Hancock,100.0,12th Grade
,,George Stevens Academy,,Hancock,100.0,12th Grade
,,RSU 25,,Hancock,100.0,12th Grade
,,Sumner Memorial High School,,Hancock,100.0,12th Grade
,,Hancock County Totals,,Hancock,100.0,12th Grade
,,Erskine Academy,,Kennebec,100.0,12th Grade
,,Gardiner Area High School,,Kennebec,100.0,12th Grade
,,Hall-Dale Middle/High School,,Kennebec,100.0,12th Grade
,,Kents Hill School,,Kennebec,100.0,12th Grade
,,Maine Arts Academy,,Kennebec,93.44,12th Grade
,,Maine Virtual Academy,,Kennebec,100.0,12th Grade
,,Maranacook Community High School,,Kennebec,98.89,12th Grade
,,Messalonskee High School,,Kennebec,100.0,12th Grade
,,Monmouth Academy,,Kennebec,97.92,12th Grade
,,Waterville Senior High School,,Kennebec,100.0,12th Grade
,,Winslow High School,,Kennebec,100.0,12th Grade
,,Winthrop Public School,,Kennebec,98.31,12th Grade
,,Kennebec County Totals,,Kennebec,99.37,12th Grade
,,Camden Hills Regional High School,,Knox,100.0,12th Grade
,,Oceanside High School,,Knox,100.0,12th Grade
,,Knox County Totals,,Knox,100.0,12th Grade
,,Boothbay Region Schools,,Lincoln,100.0,12th Grade
,,Lincoln Academy,,Lincoln,100.0,12th Grade
,,Medomak Valley High School,,Lincoln,99.3,12th Grade
,,Wiscasset Middle High School,,Lincoln,100.0,12th Grade
,,Lincoln County Totals,,Lincoln,99.73,12th Grade
,,Buckfield Junior Senior high School,,Oxford,100.0,12th Grade
,,Dirigo High School,,Oxford,100.0,12th Grade
,,Fryeburg Academy,,Oxford,100.0,12th Grade
,,Gould Academy,,Oxford,100.0,12th Grade
,,Hebron Academy,,Oxford,100.0,12th Grade
,,Oxford Hills Comprehensive High School,,Oxford,99.23,12th Grade
,,Sacopee Valley (MSAD#55),,Oxford,100.0,12th Grade
,,Summit Achievement,,Oxford,100.0,12th Grade
,,Telstar High School,,Oxford,100.0,12th Grade
,,Western Maine Regional Program for Children with Exceptionalities,,Oxford,100.0,12th Grade
,,Oxford County Totals,,Oxford,99.71,12th Grade
,,Bangor Christian School,,Penobscot,100.0,12th Grade
,,Bangor Regional Theraputic Day Program,,Penobscot,100.0,12th Grade
,,Bangor School Department,,Penobscot,96.36,12th Grade
,,Brewer High School,,Penobscot,100.0,12th Grade
,,Central Community Elementary School,,Penobscot,100.0,12th Grade
,,Dexter Regional High School,,Penobscot,100.0,12th Grade
,,East Millinocket School Department,,Penobscot,100.0,12th Grade
,,Enfield Station School,,Penobscot,100.0,12th Grade
,,Hampden Academy,,Penobscot,99.05,12th Grade
,,Hermon High School,,Penobscot,100.0,12th Grade
,,John Bapst Memorial High School,,Penobscot,99.15,12th Grade
,,Kidspeace Graham Lake,,Penobscot,100.0,12th Grade
,,Kidspeace Old Town,,Penobscot,75.0,12th Grade
,,Mattanawcook Academy,,Penobscot,100.0,12th Grade
,,Nokomis Regional High,,Penobscot,98.04,12th Grade
,,Old Town High School,,Penobscot,100.0,12th Grade
,,RSU 89,,Penobscot,100.0,12th Grade
,,Stearns Junior Senior High School,,Penobscot,100.0,12th Grade
,,Penobscot County Totals,,Penobscot,98.92,12th Grade
,,Foxcroft Academy,,Piscataquis,97.0,12th Grade
,,Penquis Valley Middle High School,,Piscataquis,100.0,12th Grade
,,Piscataquis Community Elementary School,,Piscataquis,100.0,12th Grade
,,Piscataquis County Totals,,Piscataquis,98.27,12th Grade
,,Morse High School,,Sagadahoc,98.8,12th Grade
,,Mt. Ararat High School,,Sagadahoc,99.39,12th Grade
,,Richmond middle/high school,,Sagadahoc,100.0,12th Grade
,,Sagadahoc County Totals,,Sagadahoc,99.19,12th Grade
,,Carrabec High School,,Somerset,100.0,12th Grade
,,Good Will-Hinckley/Glen Stratton Learning Center,,Somerset,100.0,12th Grade
,,Lawrence High School,,Somerset,100.0,12th Grade
,,Maine Academy of Natural Sciences,,Somerset,90.2,12th Grade
,,Maine Central Institute,,Somerset,100.0,12th Grade
,,MSAD #13,,Somerset,100.0,12th Grade
,,MSAD59,,Somerset,100.0,12th Grade
,,Skowhegan Area High School,,Somerset,100.0,12th Grade
,,Somerset County Totals,,Somerset,99.12,12th Grade
,,Islesboro Central School,,Waldo,100.0,12th Grade
,,Mt View High School,,Waldo,100.0,12th Grade
,,RSU 71,,Waldo,100.0,12th Grade
,,Searsport Elementary School,,Waldo,100.0,12th Grade
,,Waldo County Totals,,Waldo,100.0,12th Grade
,,Calais Middle/High School,,Washington,100.0,12th Grade
,,Jonesport-Beals High School,,Washington,100.0,12th Grade
,,Narraguagus Jr Sr High School,,Washington,100.0,12th Grade
,,Rose M Gaffney,,Washington,100.0,12th Grade
,,Shead High School,,Washington,96.0,12th Grade
,,WASHINGTON ACADEMY,,Washington,98.92,12th Grade
,,Woodland High School,,Washington,100.0,12th Grade
,,Washington County Totals,,Washington,99.36,12th Grade
,,Berwick Academy,,York,100.0,12th Grade
,,Kennebunk High School,,York,99.45,12th Grade
,,Marhswood High School,,York,100.0,12th Grade
,,Massabesic High School,,York,100.0,12th Grade
,,Noble High School,,York,100.0,12th Grade
,,Old Orchard Beach High School,,York,95.92,12th Grade
,,R.W. Traip Academy,,York,98.84,12th Grade
,,Sanford High School,,York,99.63,12th Grade
,,Thornton Academy,,York,99.12,12th Grade
,,Wells High School,,York,98.2,12th Grade
,,York High School,,York,99.15,12th Grade
,,York County Totals,,York,99.4,12th Grade
,,Statewide,,Statewide,98.95,12th Grade
