Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,,Episcopal High School,,East Baton Rouge,100.0,6th Grade
,,Episcopal High School,,East Baton Rouge,100.0,11th Grade
,,Episcopal High School,,East Baton Rouge,92.11,Kindergarten
,,Family Christian Academy,,East Baton Rouge,78.57,6th Grade
,,Family Christian Academy,,East Baton Rouge,90.91,Kindergarten
,,Forest Heights Elementary School,,East Baton Rouge,100.0,6th Grade
,,Forest Heights Elementary School,,East Baton Rouge,93.22,Kindergarten
,,Geo Next Generation High School,,East Baton Rouge,100.0,11th Grade
,,Geo Prep Academy Lower,,East Baton Rouge,95.31,Kindergarten
,,Geo Prep Academy Mid-City,,East Baton Rouge,97.44,6th Grade
,,Geo Prep Academy Mid-City,,East Baton Rouge,98.57,Kindergarten
,,Geo Prep Academy Upper,,East Baton Rouge,98.77,6th Grade
,,Geo Prep Baker,,East Baton Rouge,91.67,Kindergarten
,,Glasgow Middle School,,East Baton Rouge,86.39,6th Grade
,,Glen Oaks Middle School,,East Baton Rouge,97.67,6th Grade
,,Glen Oaks Park Elementary School,,East Baton Rouge,92.45,Kindergarten
,,Glen Oaks Senior High School,,East Baton Rouge,96.84,11th Grade
,,Great Hearts Harveston,,East Baton Rouge,97.01,6th Grade
,,Great Hearts Harveston,,East Baton Rouge,84.85,Kindergarten
,,Greater Baton Rouge Hope Academy,,East Baton Rouge,100.0,11th Grade
,,Greenbrier Elementary School,,East Baton Rouge,91.49,Kindergarten
,,Helix Aviation,,East Baton Rouge,97.1,6th Grade
,,Helix Aviation,,East Baton Rouge,90.91,Kindergarten
,,Helix Legal Academy,,East Baton Rouge,100.0,6th Grade
,,Highland Elementary School,,East Baton Rouge,72.09,Kindergarten
,,Hosanna Christian Academy,,East Baton Rouge,100.0,6th Grade
,,Hosanna Christian Academy,,East Baton Rouge,100.0,Kindergarten
,,Idea Bridge Academy And College Prep,,East Baton Rouge,83.49,6th Grade
,,Idea Bridge Academy And College Prep,,East Baton Rouge,88.1,11th Grade
,,Idea Bridge Academy And College Prep,,East Baton Rouge,80.0,Kindergarten
,,Idea Innovation Academy And College Prep,,East Baton Rouge,87.88,6th Grade
,,Idea Innovation Academy And College Prep,,East Baton Rouge,88.89,11th Grade
,,Idea Innovation Academy And College Prep,,East Baton Rouge,70.83,Kindergarten
,,Idea University Academy And College Prep,,East Baton Rouge,95.83,6th Grade
,,Impact Charter Elementary School,,East Baton Rouge,100.0,6th Grade
,,Impact Charter Elementary School,,East Baton Rouge,92.11,Kindergarten
,,Inspire Charter Academy,,East Baton Rouge,98.63,6th Grade
,,Inspire Charter Academy,,East Baton Rouge,88.73,Kindergarten
,,Istrouma Senior High School,,East Baton Rouge,100.0,6th Grade
,,Istrouma Senior High School,,East Baton Rouge,95.15,11th Grade
,,J. K. Haynes Charter School,,East Baton Rouge,90.0,6th Grade
,,J. K. Haynes Charter School,,East Baton Rouge,71.43,Kindergarten
,,Jefferson Terrace Elementary School,,East Baton Rouge,92.0,6th Grade
,,Jefferson Terrace Elementary School,,East Baton Rouge,80.95,Kindergarten
,,Kenilworth Science & Tech Academy,,East Baton Rouge,100.0,6th Grade
,,Kenilworth Science & Tech Academy,,East Baton Rouge,95.24,Kindergarten
,,La Printaniere Montessori,,East Baton Rouge,76.47,Kindergarten
,,La School of Deaf/Visual Impaired,,East Baton Rouge,100.0,6th Grade
,,La School of Deaf/Visual Impaired,,East Baton Rouge,100.0,11th Grade
,,Labelle Aire Elementary School,,East Baton Rouge,89.47,Kindergarten
,,Lasalle Elementary School,,East Baton Rouge,93.48,Kindergarten
,,Lee High School,,East Baton Rouge,98.01,11th Grade
,,Louisiana Key Academy,,East Baton Rouge,97.83,6th Grade
,,Louisiana Key Academy,,East Baton Rouge,80.0,Kindergarten
,,Lsu Laboratory School,,East Baton Rouge,100.0,6th Grade
,,Lsu Laboratory School,,East Baton Rouge,98.28,11th Grade
,,Lsu Laboratory School,,East Baton Rouge,91.18,Kindergarten
,,Madison Preparatory Academy,,East Baton Rouge,90.0,11th Grade
,,Magnolia Woods Elementary School,,East Baton Rouge,85.71,Kindergarten
,,Mayfair Lab School,,East Baton Rouge,100.0,6th Grade
,,Mayfair Lab School,,East Baton Rouge,95.74,Kindergarten
,,Mckinley Elementary School,,East Baton Rouge,91.76,Kindergarten
,,Mckinley Middle Magnet School,,East Baton Rouge,97.12,6th Grade
,,Mckinley Senior High School,,East Baton Rouge,92.33,11th Grade
,,Melrose Elementary School,,East Baton Rouge,74.36,Kindergarten
,,Mentorship Steam Academy,,East Baton Rouge,97.83,11th Grade
,,Merrydale Elementary School,,East Baton Rouge,76.32,Kindergarten
,,Montessori School of Baton Rouge,,East Baton Rouge,90.0,Kindergarten
,,Most Blessed Sacrament School,,East Baton Rouge,96.23,6th Grade
,,Most Blessed Sacrament School,,East Baton Rouge,98.21,Kindergarten
,,Northdale Superintendent's Academy,,East Baton Rouge,100.0,6th Grade
,,Northdale Superintendent's Academy,,East Baton Rouge,100.0,11th Grade
,,Northeast Elementary School,,East Baton Rouge,90.91,6th Grade
,,Northeast Elementary School,,East Baton Rouge,90.0,Kindergarten
,,Northeast High School,,East Baton Rouge,94.87,11th Grade
,,Northwestern Elementary School,,East Baton Rouge,93.85,Kindergarten
,,Our Lady of Mercy School,,East Baton Rouge,98.96,6th Grade
,,Park Elementary School,,East Baton Rouge,92.86,6th Grade
,,Park Forest Elementary School,,East Baton Rouge,86.67,Kindergarten
,,Park Forest Middle School,,East Baton Rouge,85.5,6th Grade
,,Park Ridge Elementary School,,East Baton Rouge,100.0,6th Grade
,,Parkview Baptist School,,East Baton Rouge,100.0,6th Grade
,,Parkview Baptist School,,East Baton Rouge,98.94,11th Grade
,,Parkview Baptist School,,East Baton Rouge,24.29,Kindergarten
,,Parkview Elementary School,,East Baton Rouge,86.96,Kindergarten
,,Progress Elementary School,,East Baton Rouge,86.27,Kindergarten
,,Redemptorist Elementary/Baton Rouge,,East Baton Rouge,100.0,6th Grade
,,Riveroaks Elementary School,,East Baton Rouge,85.92,Kindergarten
,,Ryan Elementary School,,East Baton Rouge,92.11,Kindergarten
,,Sacred Heart Elementary School,,East Baton Rouge,100.0,6th Grade
,,Scotlandville Magnet High School,,East Baton Rouge,98.14,11th Grade
,,Scotlandville Middle Pre-Engineering Academy,,East Baton Rouge,98.48,6th Grade
,,Sharon Hills Elementary School,,East Baton Rouge,83.78,Kindergarten
,,Shenandoah Elementary School,,East Baton Rouge,95.45,Kindergarten
,,Sherwood Middle School,,East Baton Rouge,96.63,6th Grade
,,South Baton Rouge Charter Academy,,East Baton Rouge,92.86,6th Grade
,,Southeast Middle School,,East Baton Rouge,87.45,6th Grade
,,Southern University Lab School,,East Baton Rouge,100.0,6th Grade
,,Southern University Lab School,,East Baton Rouge,100.0,11th Grade
,,Southern University Lab School,,East Baton Rouge,86.0,Kindergarten
,,St. Aloysius School,,East Baton Rouge,98.23,6th Grade
,,St. Aloysius School,,East Baton Rouge,92.47,Kindergarten
,,St. Alphonsus School,,East Baton Rouge,100.0,6th Grade
,,St. Alphonsus School,,East Baton Rouge,89.13,Kindergarten
,,St. George School,,East Baton Rouge,96.52,6th Grade
,,St. George School,,East Baton Rouge,96.43,Kindergarten
,,St. James Episcopal Day School,,East Baton Rouge,97.3,Kindergarten
,,St. Jean Vianney School,,East Baton Rouge,95.45,6th Grade
,,St. Jean Vianney School,,East Baton Rouge,98.08,Kindergarten
,,St. Joseph's Academy,,East Baton Rouge,99.24,11th Grade
,,St. Jude School,,East Baton Rouge,100.0,6th Grade
,,St. Jude School,,East Baton Rouge,93.1,Kindergarten
,,St. Luke's Episcopal School,,East Baton Rouge,91.67,6th Grade
,,St. Thomas More School,,East Baton Rouge,98.41,6th Grade
,,St. Thomas More School,,East Baton Rouge,100.0,Kindergarten
,,Tara High School,,East Baton Rouge,88.62,11th Grade
,,The Dunham School,,East Baton Rouge,98.0,6th Grade
,,The Dunham School,,East Baton Rouge,91.43,11th Grade
,,The Dunham School,,East Baton Rouge,75.61,Kindergarten
,,The Emerge School For Autism,,East Baton Rouge,90.0,Kindergarten
,,Thrive Academy,,East Baton Rouge,100.0,11th Grade
,,Twin Oaks Elementary School,,East Baton Rouge,73.33,Kindergarten
,,Victory Academy,,East Baton Rouge,90.32,6th Grade
,,Victory Academy,,East Baton Rouge,48.0,Kindergarten
,,Villa Del Rey Elementary School,,East Baton Rouge,91.11,Kindergarten
,,Wedgewood Elementary School,,East Baton Rouge,84.06,Kindergarten
,,Westminster Elementary School,,East Baton Rouge,87.1,Kindergarten
,,Wildwood Elementary School,,East Baton Rouge,93.33,Kindergarten
,,Woodlawn Elementary School,,East Baton Rouge,90.8,Kindergarten
,,Woodlawn High School,,East Baton Rouge,90.36,11th Grade
,,Woodlawn Middle School,,East Baton Rouge,91.96,6th Grade
,,Zachary High School,,East Baton Rouge,97.92,11th Grade
,,Briarfield Academy,,East Carroll,100.0,6th Grade
,,General Trass High School,,East Carroll,100.0,11th Grade
,,Clinton Elementary School,,East Feliciana,100.0,6th Grade
,,Clinton Elementary School,,East Feliciana,96.3,Kindergarten
,,East Feliciana High School,,East Feliciana,100.0,11th Grade
,,Jackson Elementary School,,East Feliciana,100.0,6th Grade
,,Jackson Elementary School,,East Feliciana,93.75,Kindergarten
,,Silliman Institute,,East Feliciana,92.86,6th Grade
,,Silliman Institute,,East Feliciana,92.0,11th Grade
,,Slaughter Community Charter School,,East Feliciana,100.0,11th Grade
,,Slaughter Elementary School,,East Feliciana,100.0,6th Grade
,,Slaughter Elementary School,,East Feliciana,91.23,Kindergarten
,,Basile High School,,Evangeline,94.64,6th Grade
,,Basile High School,,Evangeline,98.21,11th Grade
,,Bayou Chicot Elementary School,,Evangeline,95.65,6th Grade
,,Bayou Chicot Elementary School,,Evangeline,100.0,Kindergarten
,,Chataignier Elementary School,,Evangeline,100.0,6th Grade
,,Chataignier Elementary School,,Evangeline,100.0,Kindergarten
,,Evangeline Reimagine Academy,,Evangeline,100.0,6th Grade
,,James Stephens Montessori School,,Evangeline,100.0,6th Grade
,,James Stephens Montessori School,,Evangeline,100.0,Kindergarten
,,Mamou Elementary School,,Evangeline,97.18,Kindergarten
,,Mamou High School,,Evangeline,99.26,11th Grade
,,Mamou Jr. High School,,Evangeline,96.43,6th Grade
,,Pine Prairie High School,,Evangeline,100.0,11th Grade
,,Pine Prairie High School,,Evangeline,86.76,Kindergarten
,,Sacred Heart Elementary School,,Evangeline,100.0,6th Grade
,,Sacred Heart Elementary School,,Evangeline,85.96,Kindergarten
,,Sacred Heart High School,,Evangeline,93.88,11th Grade
,,Vidrine Elementary School,,Evangeline,100.0,6th Grade
,,Vidrine Elementary School,,Evangeline,76.67,Kindergarten
,,Ville Platte Elementary School,,Evangeline,98.11,Kindergarten
,,Ville Platte High School,,Evangeline,99.02,11th Grade
,,W. W. Stewart Elementary School,,Evangeline,87.27,Kindergarten
,,Baskin School,,Franklin,95.0,6th Grade
,,Baskin School,,Franklin,88.0,Kindergarten
,,Crowville School,,Franklin,100.0,6th Grade
,,Crowville School,,Franklin,87.5,Kindergarten
,,Family Community Christian School,,Franklin,100.0,6th Grade
,,Fort Necessity School,,Franklin,100.0,6th Grade
,,Fort Necessity School,,Franklin,81.25,Kindergarten
,,Franklin Academy,,Franklin,72.73,6th Grade
,,Franklin Academy,,Franklin,100.0,11th Grade
,,Franklin Academy,,Franklin,50.0,Kindergarten
,,Franklin Parish High School,,Franklin,100.0,11th Grade
,,Gilbert School,,Franklin,100.0,6th Grade
,,Gilbert School,,Franklin,89.74,Kindergarten
,,Winnsboro Elementary School,,Franklin,93.33,Kindergarten
,,Georgetown High School,,Grant,93.33,6th Grade
,,Georgetown High School,,Grant,100.0,11th Grade
,,Georgetown High School,,Grant,93.75,Kindergarten
,,Grant High School,,Grant,97.78,11th Grade
,,Grant Junior High School,,Grant,96.62,6th Grade
,,Montgomery High School,,Grant,92.0,6th Grade
,,Montgomery High School,,Grant,92.86,11th Grade
,,Pollock Elementary School,,Grant,89.47,Kindergarten
,,South Grant Elementary School,,Grant,90.32,Kindergarten
,,Verda Elementary School,,Grant,88.89,Kindergarten
,,Acadiana Christian School,,Iberia,86.36,6th Grade
,,Acadiana Christian School,,Iberia,100.0,11th Grade
,,Acadiana Christian School,,Iberia,60.0,Kindergarten
,,Belle Place Elementary,,Iberia,100.0,6th Grade
,,Belle Place Elementary,,Iberia,94.34,Kindergarten
,,Caneview Elementary School,,Iberia,100.0,6th Grade
,,Caneview Elementary School,,Iberia,85.45,Kindergarten
,,Catholic High School,,Iberia,98.51,6th Grade
,,Catholic High School,,Iberia,100.0,11th Grade
,,Center Street Elementary School,,Iberia,97.78,6th Grade
,,Center Street Elementary School,,Iberia,96.3,Kindergarten
,,Coteau Elementary School,,Iberia,100.0,6th Grade
,,Coteau Elementary School,,Iberia,95.35,Kindergarten
,,Daspit Road Elementary School,,Iberia,100.0,6th Grade
,,Daspit Road Elementary School,,Iberia,96.83,Kindergarten
,,Delcambre Elementary School,,Iberia,89.66,Kindergarten
,,Delcambre High School,,Iberia,100.0,6th Grade
,,Delcambre High School,,Iberia,100.0,11th Grade
,,Highland Baptist Christian School,,Iberia,96.97,6th Grade
,,Highland Baptist Christian School,,Iberia,96.88,11th Grade
,,Highland Baptist Christian School,,Iberia,86.67,Kindergarten
,,Jeanerette High School,,Iberia,100.0,11th Grade
,,Jefferson Island Elementary School,,Iberia,100.0,6th Grade
,,Jefferson Island Elementary School,,Iberia,96.83,Kindergarten
,,John Hopkins Elementary School,,Iberia,100.0,6th Grade
,,John Hopkins Elementary School,,Iberia,97.37,Kindergarten
,,Loreauville Elementary School,,Iberia,98.84,6th Grade
,,Loreauville Elementary School,,Iberia,98.75,Kindergarten
,,Loreauville High School,,Iberia,100.0,11th Grade
,,Magnolia Elementary School,,Iberia,100.0,6th Grade
,,Magnolia Elementary School,,Iberia,92.73,Kindergarten
,,New Iberia Senior High School,,Iberia,99.28,11th Grade
,,North Lewis Elementary School,,Iberia,98.25,6th Grade
,,North Lewis Elementary School,,Iberia,97.14,Kindergarten
,,Park Elementary School,,Iberia,97.83,6th Grade
,,Park Elementary School,,Iberia,95.65,Kindergarten
,,Pesson Addition Elementary School,,Iberia,100.0,6th Grade
,,Pesson Addition Elementary School,,Iberia,93.06,Kindergarten
,,St. Charles Street Elementary School,,Iberia,100.0,6th Grade
,,St. Charles Street Elementary School,,Iberia,96.67,Kindergarten
,,St. Edward School,,Iberia,86.27,Kindergarten
,,Westgate High School,,Iberia,100.0,11th Grade
,,Crescent Elementary School,,Iberville,100.0,6th Grade
,,Crescent Elementary School,,Iberville,100.0,Kindergarten
,,Dorseyville Elementary School,,Iberville,100.0,6th Grade
,,Dorseyville Elementary School,,Iberville,90.91,Kindergarten
,,East Iberville Elementary/High School,,Iberville,100.0,6th Grade
,,East Iberville Elementary/High School,,Iberville,100.0,11th Grade
,,East Iberville Elementary/High School,,Iberville,100.0,Kindergarten
,,Iberville Charter Academy,,Iberville,100.0,6th Grade
,,Iberville Charter Academy,,Iberville,95.45,Kindergarten
,,Iberville Elementary School,,Iberville,100.0,6th Grade
,,Iberville Elementary School,,Iberville,98.31,Kindergarten
,,Iberville Stem Academy,,Iberville,100.0,11th Grade
,,"Math, Science & Arts Academy East",,Iberville,100.0,6th Grade
,,"Math, Science & Arts Academy East",,Iberville,100.0,11th Grade
,,"Math, Science & Arts Academy East",,Iberville,90.63,Kindergarten
,,"Math, Science & Arts Academy West",,Iberville,98.67,6th Grade
,,"Math, Science & Arts Academy West",,Iberville,98.31,11th Grade
,,"Math, Science & Arts Academy West",,Iberville,98.7,Kindergarten
,,North Iberville Elementary School,,Iberville,100.0,6th Grade
,,North Iberville Elementary School,,Iberville,91.3,Kindergarten
,,Plaquemine Senior High School,,Iberville,100.0,11th Grade
,,St. John School/Iberville,,Iberville,100.0,6th Grade
,,St. John School/Iberville,,Iberville,100.0,11th Grade
,,St. John School/Iberville,,Iberville,90.91,Kindergarten
,,White Castle High School,,Iberville,100.0,11th Grade
,,Jonesboro Hodge Elementary School,,Jackson,97.14,Kindergarten
,,Jonesboro-Hodge High School,,Jackson,100.0,11th Grade
,,Jonesboro-Hodge Middle School,,Jackson,100.0,6th Grade
,,Quitman High School,,Jackson,97.78,6th Grade
,,Quitman High School,,Jackson,100.0,11th Grade
,,Quitman High School,,Jackson,94.29,Kindergarten
,,Weston High School,,Jackson,100.0,6th Grade
,,Weston High School,,Jackson,97.44,11th Grade
,,Weston High School,,Jackson,96.77,Kindergarten
,,A.C. Alexander Elementary School,,Jefferson,100.0,6th Grade
,,A.C. Alexander Elementary School,,Jefferson,100.0,Kindergarten
,,Academy of Our Lady,,Jefferson,100.0,11th Grade
,,Adams Middle School,,Jefferson,98.72,6th Grade
,,Airline Academy For Advanced Studies,,Jefferson,94.23,Kindergarten
,,Alfred Bonnabel High School,,Jefferson,96.69,11th Grade
,,Alice M.Birney Elementary School,,Jefferson,100.0,Kindergarten
,,Archbishop Chapelle High School,,Jefferson,99.22,11th Grade
,,Archbishop Rummel Sr. High School,,Jefferson,99.12,11th Grade
,,Arden Cahill Academy,,Jefferson,97.62,6th Grade
,,Arden Cahill Academy,,Jefferson,100.0,11th Grade
,,Athlos Academy of Jefferson Parish,,Jefferson,99.25,6th Grade
,,Athlos Academy of Jefferson Parish,,Jefferson,92.0,Kindergarten
,,Atonement Lutheran School,,Jefferson,86.67,6th Grade
,,Bissonet Plaza Elementary School,,Jefferson,100.0,6th Grade
,,Bissonet Plaza Elementary School,,Jefferson,96.43,Kindergarten
,,Bridgedale Elementary School,,Jefferson,98.59,Kindergarten
,,Catherine Strehle Community School,,Jefferson,100.0,11th Grade
,,Chateau Estates Elementary School,,Jefferson,100.0,6th Grade
,,Chateau Estates Elementary School,,Jefferson,98.33,Kindergarten
,,Concordia Lutheran School,,Jefferson,100.0,6th Grade
,,Concordia Lutheran School,,Jefferson,100.0,Kindergarten
,,Congetta Trippe Janet Elementary School,,Jefferson,98.82,6th Grade
,,Congetta Trippe Janet Elementary School,,Jefferson,91.94,Kindergarten
,,Crescent City Christian School,,Jefferson,100.0,6th Grade
,,Crescent City Christian School,,Jefferson,100.0,11th Grade
,,Dr. John Ochsner Discovery Health Sciences Academy,,Jefferson,92.11,6th Grade
,,Dr. John Ochsner Discovery Health Sciences Academy,,Jefferson,93.15,Kindergarten
,,East Jefferson High School,,Jefferson,98.94,11th Grade
,,Ecole Classique,,Jefferson,100.0,6th Grade
,,Ecole Classique,,Jefferson,100.0,11th Grade
,,Ecole Classique,,Jefferson,100.0,Kindergarten
,,Ella C. Pittman Elementary School,,Jefferson,98.55,Kindergarten
,,Ellender Middle School,,Jefferson,100.0,6th Grade
,,Ellender Middle School,,Jefferson,98.33,Kindergarten
,,Emmett Gilbert School of Excellence,,Jefferson,100.0,6th Grade
,,Emmett Gilbert School of Excellence,,Jefferson,94.57,Kindergarten
,,Estelle Elementary School,,Jefferson,100.0,6th Grade
,,Estelle Elementary School,,Jefferson,97.92,Kindergarten
,,Fisher Middle/High School,,Jefferson,100.0,6th Grade
,,Fisher Middle/High School,,Jefferson,98.39,11th Grade
,,Fredrick Douglass Community,,Jefferson,100.0,6th Grade
,,G.T. Woods Elementary School,,Jefferson,100.0,6th Grade
,,G.T. Woods Elementary School,,Jefferson,97.5,Kindergarten
,,George Cox Elementary School,,Jefferson,100.0,Kindergarten
,,Geraldine Boudreaux Elementary School,,Jefferson,100.0,6th Grade
,,Geraldine Boudreaux Elementary School,,Jefferson,96.88,Kindergarten
,,Grand Isle High School,,Jefferson,100.0,11th Grade
,,Green Park Elementary School,,Jefferson,100.0,Kindergarten
,,Greenlawn Terrace Elementary School,,Jefferson,97.59,Kindergarten
,,Gretna No. 2 Academy For Advanced Studies,,Jefferson,100.0,Kindergarten
,,Harahan Elementary School,,Jefferson,97.73,6th Grade
,,Harahan Elementary School,,Jefferson,97.44,Kindergarten
,,Harold Keller Elementary School,,Jefferson,94.67,Kindergarten
,,Harry S. Truman Middle School,,Jefferson,100.0,6th Grade
,,Harry S. Truman Middle School,,Jefferson,91.55,Kindergarten
,,Haynes Academy School For Advanced Studies,,Jefferson,99.16,6th Grade
,,Haynes Academy School For Advanced Studies,,Jefferson,100.0,11th Grade
,,Hazel Park/Hilda Knoff School,,Jefferson,95.24,6th Grade
,,Hazel Park/Hilda Knoff School,,Jefferson,93.1,Kindergarten
,,Immaculate Conception School,,Jefferson,98.51,6th Grade
,,Immaculate Conception School,,Jefferson,94.67,Kindergarten
,,Isaac G. Joseph Elementary,,Jefferson,96.67,Kindergarten
,,Islamic School of Greater New Orleans,,Jefferson,100.0,6th Grade
,,Islamic School of Greater New Orleans,,Jefferson,81.48,Kindergarten
,,J.C. Ellis Elementary School,,Jefferson,100.0,6th Grade
,,J.C. Ellis Elementary School,,Jefferson,96.43,Kindergarten
,,J.D. Meisler Middle School,,Jefferson,97.74,6th Grade
,,J.J. Audubon Elementary School,,Jefferson,100.0,6th Grade
,,J.J. Audubon Elementary School,,Jefferson,100.0,Kindergarten
,,Jcfa East,,Jefferson,96.97,11th Grade
,,Jcfa West,,Jefferson,100.0,11th Grade
,,Jefferson Elementary School,,Jefferson,98.15,6th Grade
,,Jefferson Elementary School,,Jefferson,96.08,Kindergarten
,,Jefferson Rise Charter School,,Jefferson,100.0,6th Grade
,,Jefferson Rise Charter School,,Jefferson,96.25,11th Grade
,,Jefferson Virtual High School,,Jefferson,94.74,11th Grade
,,Jewish Community Day School,,Jefferson,100.0,Kindergarten
,,John Clancy Elementary School,,Jefferson,96.67,Kindergarten
,,John Curtis Christian School,,Jefferson,96.92,6th Grade
,,John Curtis Christian School,,Jefferson,97.17,11th Grade
,,John Curtis Christian School,,Jefferson,93.02,Kindergarten
,,John Ehret High School,,Jefferson,99.34,11th Grade
,,Joseph C. Moscana School,,Jefferson,100.0,6th Grade
,,Joseph C. Moscana School,,Jefferson,100.0,Kindergarten
,,Kehoe-France School,,Jefferson,94.44,6th Grade
,,Kehoe-France School,,Jefferson,94.59,Kindergarten
,,Kenner Discovery Health Sciences Academy,,Jefferson,99.35,6th Grade
,,Kenner Discovery Health Sciences Academy,,Jefferson,98.45,11th Grade
,,Kenner Discovery Health Sciences Academy,,Jefferson,97.92,Kindergarten
,,Knights Academy And High School,,Jefferson,100.0,11th Grade
,,L.H. Marrero Middle School,,Jefferson,96.14,6th Grade
,,L.W. Higgins High School,,Jefferson,99.45,11th Grade
,,Laureate Academy Charter School,,Jefferson,100.0,6th Grade
,,Laureate Academy Charter School,,Jefferson,96.23,Kindergarten
,,Leo E. Kerner Jr. Elementary School,,Jefferson,97.96,Kindergarten
,,Lincoln Elementary For the Arts,,Jefferson,100.0,6th Grade
,,Lincoln Elementary For the Arts,,Jefferson,97.62,Kindergarten
,,Lionel Collins Montessori,,Jefferson,93.48,Kindergarten
,,Livaudais Middle School,,Jefferson,99.6,6th Grade
,,Lucille Cherbonnier Elementary School,,Jefferson,100.0,6th Grade
,,Lucille Cherbonnier Elementary School,,Jefferson,95.56,Kindergarten
,,Marie B. Riviere Elementary School,,Jefferson,96.63,Kindergarten
,,Mcdonogh #26 Elementary School,,Jefferson,97.87,Kindergarten
,,Memorial Baptist School,,Jefferson,94.74,6th Grade
,,Memorial Baptist School,,Jefferson,82.0,Kindergarten
,,Metairie Academy For Advanced Studies,,Jefferson,97.3,Kindergarten
,,Metairie Park Country Day School,,Jefferson,100.0,6th Grade
,,Metairie Park Country Day School,,Jefferson,98.41,11th Grade
,,Metairie Park Country Day School,,Jefferson,95.74,Kindergarten
,,Muslim Academy,,Jefferson,100.0,6th Grade
,,Muslim Academy,,Jefferson,100.0,11th Grade
,,Patrick F. Taylor Science & Technology Academy,,Jefferson,100.0,6th Grade
,,Patrick F. Taylor Science & Technology Academy,,Jefferson,100.0,11th Grade
,,Paul J. Solis Elementary School,,Jefferson,96.21,Kindergarten
,,Phoebe Hearst School,,Jefferson,98.36,Kindergarten
,,Ralph J. Bunche School,,Jefferson,97.92,Kindergarten
,,Ray St. Pierre Academy,,Jefferson,100.0,Kindergarten
,,Riverdale High School,,Jefferson,99.66,11th Grade
,,Rudolph Matas School,,Jefferson,100.0,6th Grade
,,Rudolph Matas School,,Jefferson,98.0,Kindergarten
,,Ruppel Academie Francais,,Jefferson,96.15,6th Grade
,,Ruppel Academie Francais,,Jefferson,97.73,Kindergarten
,,Shirley Johnson/Gretna Park Elementary School,,Jefferson,100.0,Kindergarten
,,St. Angela Merici School,,Jefferson,96.15,6th Grade
,,St. Angela Merici School,,Jefferson,87.18,Kindergarten
,,St. Ann School,,Jefferson,100.0,6th Grade
,,St. Ann School,,Jefferson,98.96,Kindergarten
,,St. Anthony School,,Jefferson,100.0,6th Grade
,,St. Anthony School,,Jefferson,94.74,Kindergarten
,,St. Benilde School,,Jefferson,100.0,6th Grade
,,St. Catherine of Siena School,,Jefferson,98.67,6th Grade
,,St. Catherine of Siena School,,Jefferson,96.15,Kindergarten
,,St. Christopher School,,Jefferson,95.0,6th Grade
,,St. Clement of Rome School,,Jefferson,100.0,6th Grade
,,St. Clement of Rome School,,Jefferson,94.12,Kindergarten
,,St. Cletus School,,Jefferson,100.0,6th Grade
,,St. Cletus School,,Jefferson,96.77,Kindergarten
,,St. Edward the Confessor School,,Jefferson,96.3,6th Grade
,,St. Edward the Confessor School,,Jefferson,91.18,Kindergarten
,,St. Elizabeth Ann Seton School,,Jefferson,97.96,6th Grade
,,St. Elizabeth Ann Seton School,,Jefferson,97.92,Kindergarten
,,St. Francis Xavier School,,Jefferson,100.0,6th Grade
,,St. Francis Xavier School,,Jefferson,97.73,Kindergarten
,,St. Louis King of France School,,Jefferson,100.0,6th Grade
,,St. Louis King of France School,,Jefferson,100.0,Kindergarten
,,St. Martin's Episcopal School,,Jefferson,95.83,6th Grade
,,St. Martin's Episcopal School,,Jefferson,92.86,11th Grade
,,St. Martin's Episcopal School,,Jefferson,94.74,Kindergarten
,,St. Matthew the Apostle School,,Jefferson,95.45,6th Grade
,,St. Matthew the Apostle School,,Jefferson,91.18,Kindergarten
,,St. Philip Neri School,,Jefferson,100.0,6th Grade
,,St. Philip Neri School,,Jefferson,93.75,Kindergarten
,,St. Rita School,,Jefferson,100.0,6th Grade
,,St. therese Academy,,Jefferson,82.35,11th Grade
,,Stella Worley Middle School,,Jefferson,95.38,6th Grade
,,Stepping Stones Montessori School,,Jefferson,80.95,Kindergarten
,,T.H. Harris Middle School,,Jefferson,98.86,6th Grade
,,Terrytown Academy,,Jefferson,100.0,6th Grade
,,Terrytown Elementary School,,Jefferson,96.74,Kindergarten
,,Thomas Jefferson Senior High School,,Jefferson,92.31,6th Grade
,,Thomas Jefferson Senior High School,,Jefferson,98.28,11th Grade
,,Tom Benson Elementary,,Jefferson,96.88,6th Grade
,,Tom Benson Elementary,,Jefferson,98.55,Kindergarten
,,Victory Christian Academy,,Jefferson,100.0,6th Grade
,,Victory Christian Academy,,Jefferson,82.61,Kindergarten
,,Visitation of Our Lady School,,Jefferson,96.88,6th Grade
,,Visitation of Our Lady School,,Jefferson,92.68,Kindergarten
,,Walter G. Schneckenburger Elem School,,Jefferson,97.83,Kindergarten
,,West Jefferson High School,,Jefferson,98.96,11th Grade
,,William Hart Elementary School,,Jefferson,98.04,Kindergarten
,,Woodland West Elementary School,,Jefferson,100.0,6th Grade
,,Woodland West Elementary School,,Jefferson,94.74,Kindergarten
,,Woodmere Elementary,,Jefferson,96.3,6th Grade
,,Woodmere Elementary,,Jefferson,96.43,Kindergarten
,,Young Audiences Charter School,,Jefferson,99.33,6th Grade
,,Young Audiences Charter School,,Jefferson,98.59,11th Grade
